id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
A08_21,-0.359813,6.79445,-13.14789,-4.540695,-4.522572,-2.430821,-2.658085,-0.579345,-1.91492095,-3.487994,-2.8965015,-0.5544825,-4.1073225,-2.8972,-0.5575605,0.069222,7.91887,-3.6274585,-1.538279,-3.56821,-3.5190855,1.01615205,4.47727,-2.72042,-1.54689,7.461771,2.266136,-4.0893,-1.34867,5.863861,-0.0928795,39.97,0.8220624,2.3385765,52.395,1.3,55.095,55.975,-6.446835,8.756075
A08_22,0.1041335,10.71165,-2.72242,4.548985,-1.2580315,2.0155125,2.204505,1.127315,3.4134498,-0.5783625,4.4278835,0.1172575,0.52308535,1.236375,5.267683,5.2031325,-1.17173,0.626588,-1.420451,-2.056435,-0.708084,4.7870834,4.20883,2.928425,3.216495,-3.703255,5.0022445,-1.9950405,4.204921,-0.0822895,3.777029,43.725,1.2174431,-0.287837,55.385,-2.358635,56.34,59.12,-5.09552,-2.82876
A08_23,3.4031755,9.86955,-2.81051,12.335365,2.527057,0.3823805,4.559865,8.335305,1.9883321,1.7331845,1.1551305,-2.2061435,0.00335079999999999,1.63745,3.92333,2.412644,1.162945,-0.2687565,1.32708,0.12925,-0.1780235,-0.81736865,2.39336,-1.91753,4.748215,10.543204,1.606649,-0.6686685,2.4177545,1.110176,2.9551315,42.76,3.2727078,0.530078,54.59,1.35612,59.19,61.565,-2.67524,4.77625
A08_24,5.306386,-13.1096,-5.974065,1.937755,7.7818565,6.2860205,8.022185,-3.20628,-0.7939403,6.69831,4.126614,2.2266865,6.8382029,5.110895,1.7515435,0.388362,-17.5272,5.7967445,11.240584,2.02687,5.217798,2.40620985,-0.145075,1.876335,3.099175,-7.2912895,-7.5272105,8.6139195,2.411298,1.6586215,3.513032,47.395,0.08903165,-0.024686,65.445,-3.180355,63.84,66.675,12.92378,1.666815
A08_25,-0.173087,-6.87525,-4.710385,11.452525,-1.739643,3.953245,-0.679985,5.174115,0.69134095,0.403518,-1.6616545,-0.8879525,-0.9287482,1.80733,1.3728305,1.5131585,-2.62294,0.7562575,7.1019065,-9.555975,3.1668835,5.09327295,2.455105,-0.392915,2.594875,-2.000707,-0.609141,0.0577270000000001,1.0615705,1.5957405,0.489573,43.78,-0.041766,-0.604529,59.025,1.94799,58.17,59.675,5.756865,-0.992575
A08_26,-3.4950715,10.6881,9.585185,17.24186,-5.5608785,-2.424934,-6.433965,4.884605,-3.00246615,-6.190421,15.709771,-0.955729,-4.99400005,-4.98048,-4.59287,-3.058814,10.642595,-4.0043615,-2.7703895,0.53442,-1.8471255,2.4369605,2.492535,8.0452,-0.95295,-10.843214,0.8910325,-3.554252,-3.814218,-4.4311255,-2.40583,41.315,0.45138365,0.4814245,53.67,-0.82395,53.345,55.59,0.995905,9.88495
A08_27,0.5214285,9.4108,5.95502,14.074175,-0.9236285,-0.80688,-2.71329,11.985285,1.0796749,-2.886759,20.4999805,1.75376,-3.66614195,-1.990545,-1.1778465,-0.735943,14.93977,-2.1166165,-1.034207,-7.21211,0.221155,-1.09350395,5.293845,-0.323895,1.386995,5.208226,1.9734705,-3.7583585,-1.034791,2.050702,-1.0909575,41.84,0.557826,0.7648195,53.79,3.36904,55.4,57.93,-5.15814,14.844825
A08_28,-2.0179595,-6.88565,-0.865845,9.4156,-3.381192,-1.798061,-4.489085,0.54524,-1.83212745,-2.9085855,-6.175065,1.0098855,-2.38884235,-0.690655,0.9902655,-1.6426775,14.14697,-2.2089375,-12.421333,13.887895,-1.0327125,-0.64397845,3.124135,-5.173695,1.038735,-1.468037,-2.4546465,-1.166312,-2.3999105,3.3632035,-0.5394785,42.105,-0.0194127,0.6603905,56.665,-1.83646,54.865,57.04,1.85757,7.844145
A08_29,2.868738,-11.5914,-9.279245,-8.861005,2.3211395,3.5301735,3.93646,12.82373,4.9174728,4.3347875,0.84363,-0.7126465,3.64343945,4.22081,2.677327,2.660977,1.12321,3.999453,3.699204,-4.431145,5.9496055,-3.57427135,0.27432,1.97937,5.34906,-0.7279345,-0.0427915,5.1354935,2.160618,7.289491,1.8305565,43.65,-1.5010749,-0.655214,61.66,1.794875,62.03,64.145,9.017455,-12.9703
A08_30,-1.732922,-16.766,-2.458825,-8.64527,-5.201133,-4.218206,-3.176305,-21.742225,-4.80922965,-4.1046595,-1.94758,1.4560195,-4.63996055,-4.954895,-6.01922,-5.9783095,11.27914,-5.3136845,-0.715663,8.32242,-4.320168,-1.4018596,2.512065,-2.420865,-4.42112,-2.7986535,1.1675645,-5.672247,-6.64693,-0.473868,-5.297034,41.03,-0.27240095,-1.148367,52.485,-3.49687,52.395,55.79,-7.83468,-13.803695
A08_31,7.184842,9.14405,3.40105,5.898415,7.2497685,9.401896,8.830245,14.32951,5.67087715,6.0439755,15.7754585,-1.4550925,8.02616635,2.48045,1.666743,2.7636275,11.31184,7.8214505,12.25633,-10.1824,7.9050905,-3.04330575,1.21265,-3.56728,8.427505,-6.6503685,2.676475,8.7073495,2.5265255,-13.6481555,2.3992725,45.09,-0.9778281,0.4301195,65.32,1.877615,65.71,67.37,14.456955,-17.255455
A08_32,1.39218,11.4984,3.48458,-8.62457,0.4627905,1.619075,1.05454,-5.042535,1.9318197,1.182208,-4.2042795,-2.9431235,1.4905956,0.403935,1.0695915,0.206227,5.93755,0.943349,-0.66473,-2.078865,1.289965,-1.3952884,-13.201135,1.13269,3.17539,-17.4094855,2.7316695,1.0614445,-0.514904,0.825486,-0.3410035,43.865,-0.5024947,-0.9279015,56.59,-2.14802,57.35,59.98,-5.677765,4.369115
A08_33,0.7446035,-8.6896,2.727145,-11.349765,1.79588,-1.614625,1.78002,11.77011,0.9042931,1.7483605,-15.8976775,1.0718795,1.7339123,1.278735,-0.61338,-2.417717,0.79698,2.254858,3.3717665,2.78501,-0.671281,-4.34525885,2.819265,4.63412,2.360835,4.7223265,-0.2165405,4.4695425,-0.7796735,0.633466,-0.993155,43.035,-0.37654105,1.2846825,58.84,1.982295,59.405,61.8,8.88198,15.143825
A08_34,1.219615,8.93335,-1.92982,-3.717555,3.272472,2.1945235,3.89814,10.49897,4.4867975,2.2966065,3.264877,0.9334855,1.28142335,1.12021,2.8262965,3.63934,-8.218615,1.604489,6.337663,-3.940175,0.5374695,-4.1301563,2.2147,4.507575,2.147075,6.02688,0.7631525,2.021694,1.9539825,4.49913,1.2248155,41.97,2.04113285,1.2001515,56.625,2.342025,58.995,61.635,-3.060625,19.945435
A08_35,-2.3987675,10.2842,5.339725,3.813345,1.6311215,3.905531,0.79591,6.678305,0.19339685,-0.1507065,11.415973,2.745225,2.486593,1.75656,3.22904,0.1426065,-8.630085,0.2031755,-9.988674,-10.69052,-1.300404,-0.6717283,2.702535,-1.75007,2.473555,5.1855715,-0.630855,3.6717645,0.9220155,-6.6035805,1.5563645,43.25,2.0335043,0.046494,57.93,1.678535,55.45,59.485,8.03117,24.064285
A08_36,6.221944,9.75635,5.90975,3.564405,4.942349,3.32963,5.45516,1.127935,-1.8356872,2.110608,32.237689,1.3571075,1.1351783,-0.76086,-2.20736,-1.729218,14.185545,-0.3928075,3.429507,-0.89627,-0.8986595,3.5689908,2.450135,-9.608165,-0.05544,13.913621,-3.902077,0.5671075,-1.3230235,2.5425465,-0.3166225,43.015,-0.1036748,1.4754335,58.875,0.05212,61.99,63.51,-0.66715,16.744055
A08_37,2.245584,10.2171,-12.836145,-12.987705,0.63178,0.8197425,0.416945,5.492565,1.28366565,0.0971709999999999,-4.356128,-3.284983,0.94113905,2.51973,1.9873695,1.9581435,0.8241,2.0282035,4.680074,-8.310395,3.0142705,2.34334615,2.915905,9.49377,2.310765,10.225938,-5.477605,3.5615565,0.501007,5.8560025,1.14926,46.285,-1.5490291,-1.261412,60.86,3.83109,60.535,61.94,5.81762,-15.118275
A08_38,1.0430025,-7.30945,-0.35838,9.238025,-1.3433555,2.211238,1.50114,7.79749,3.9966265,-1.21181,8.6918865,0.4062315,-2.36129085,-0.43965,1.9603895,5.2091665,0.40184,0.2966445,4.544422,2.088905,1.6736345,3.17889975,-0.15773,4.25107,4.245805,3.905274,7.999966,-3.0783575,2.262226,-1.567036,2.809443,43.95,2.3572945,0.2783385,54.79,7.428605,58.005,58.63,-4.186015,4.20947
A08_39,-2.6667415,-0.434,13.202525,-1.41354,-3.1183975,-2.524649,-2.820345,0.94177,-0.9155302,-2.403223,18.1815805,-0.036972,-2.81575945,-0.57069,-0.7505635,-1.9564125,7.24425,-1.9406125,0.955824,-4.65608,-1.510059,-0.5249043,2.388645,-7.94087,-1.780395,0.13239,0.638126,-3.7403215,-2.468833,-1.726738,-2.4587265,41.395,-0.6762114,-0.750087,55.575,-1.959315,55.29,57.115,3.390965,8.08775
A08_40,-2.1308585,-4.50115,8.15474,-0.37447,3.9565565,-0.193396,2.96075,9.47207,5.3732281,1.3971015,-13.9924675,0.4694325,1.3993519,3.219055,2.851922,2.431866,4.539495,2.5153755,-7.922969,1.67355,2.717184,-3.1830695,5.27237,-7.223755,4.8714,12.7852685,0.8001695,3.734462,1.1646335,6.772357,1.323924,43.405,0.76904465,1.9248155,58.295,4.868755,58.945,61.56,-2.681125,5.71025
A08_41,3.027413,11.9292,-4.724265,-5.450245,0.7606735,-0.051967,1.798445,-6.403855,2.17103975,1.4707,-8.013766,-1.994641,-1.0359214,0.486965,-2.078941,-0.424057,22.265445,1.401147,0.856292,-9.09347,-0.0262085,-0.3996219,2.758765,-2.63229,2.54372,-24.932521,3.6900555,0.045588,-2.317248,-3.401057,-1.518118,42.605,0.37366585,-0.439126,56.195,0.805485,60.085,61.26,-4.878025,-5.581555
A08_42,-2.09443,-4.34915,-4.09034,-9.17229,-4.676475,-1.8136365,-3.064775,-0.832035,-3.06424635,-2.567542,-4.2095265,-3.005915,-2.6593961,-1.46479,-3.339073,-4.261262,1.53226,-2.7108505,-0.2291145,11.6745,-0.2182885,-1.7593719,4.49916,-13.151845,-2.92322,-3.188657,1.7147235,-5.18597,-5.419766,-0.214796,-3.7639505,42.045,-0.05702805,-0.815008,54.145,-2.77224,54.18,57.3,2.647465,-7.361105
A08_43,0.225885,9.04115,5.97677,2.83316,0.5342365,0.0973635,-1.505815,7.700665,-0.7973223,0.6251305,-14.2174385,0.304405,-0.51297505,-0.16463,-0.589935,-1.027581,7.692085,-1.0742535,4.129451,-10.200925,-0.4839655,0.29002415,2.544575,-4.791785,-1.461765,-3.083999,-0.386093,1.6443035,-2.32301,-9.513152,-1.406645,41.41,-0.9337605,-1.323624,57.43,-1.24531,56.565,59.69,5.733475,-2.50758
A08_44,1.4777965,5.84765,-7.892615,-6.169715,2.6787295,0.2771235,1.810135,-16.392255,3.10851865,-2.045016,-4.6797045,-0.207411,-0.9089824,0.545535,-2.098364,2.589977,-14.222685,0.163846,-0.555173,-7.49364,-0.9104255,1.85065065,-1.12254,4.833705,-0.46963,3.455201,5.906895,-0.623445,-0.338512,7.641576,-0.6020905,42.115,1.2433705,0.012818,55.085,4.90711,58.785,59.575,-8.063625,-2.38718
A08_45,-4.1674785,13.13745,-2.617615,1.103215,-2.9776095,-4.1657835,-3.406685,-16.39242,-1.9943868,-3.123446,9.161752,1.870165,-1.37950415,0.253065,-0.7324915,-2.1615165,-1.72557,-1.998754,4.518679,-6.44466,-2.9556195,1.1641754,0.070015,-2.777215,-0.83758,5.120913,-0.2436105,-1.946513,-3.1604985,-0.7330245,-2.156191,43.075,-1.3251814,-1.0986725,55.05,2.045415,53.9,56.155,1.27715,11.50992
A08_46,-2.559667,-17.2357,4.12627,-1.82318,-2.4115705,-0.840677,-1.75657,-0.106765,-4.74658765,-0.822681,2.743787,1.556639,-0.2615711,-3.32656,-6.2396425,-5.685475,13.42043,-1.9173255,3.0459485,20.981855,-3.664675,1.0055773,2.297195,5.714255,-1.64152,-7.281491,2.2215415,-0.492569,-5.2722635,0.00477900000000001,-4.3054715,42.015,0.3390407,0.9230675,55.82,-1.860575,55.625,57.985,3.417385,-1.12659
A08_47,-1.3350475,-5.609,-8.638885,-1.061285,-1.9172245,-1.4741615,-2.68555,0.74761,-2.61699615,-0.211622,3.9503625,1.6948345,-1.1705852,1.037285,-1.8334835,-3.4857375,1.504395,-2.1721955,-0.6272355,20.30699,-2.186134,2.78790995,5.117195,-2.454365,-3.58432,-8.259673,-1.3885965,-0.0865265,-2.9885785,-0.773731,-1.893088,42.4,-0.7952591,1.379868,56.81,-1.940355,55.855,57.795,3.484025,-7.287145
A08_48,-2.4865625,-18.3937,-2.676255,-5.745575,-0.7917425,3.1109885,-3.27334,-20.70288,-1.99737055,-0.286739,1.1506885,-1.081377,-2.5500141,-1.255365,-2.994149,-2.3293595,5.03291,-0.85291,2.835491,-4.883065,-2.039033,-0.31047485,4.08407,-4.584495,-4.442355,2.593761,-6.86473,-0.466252,-2.1513785,3.2198145,-1.3789,44.275,-2.84109995,-1.837286,57.85,-3.27062,57.405,58.17,4.2463,-17.266955
A08_49,7.9555005,-4.37075,3.005915,-13.289215,6.2760805,4.238835,6.378985,4.520295,5.132768,5.1325445,-11.266472,0.4117415,5.02228095,3.5039,2.803458,4.4869255,-2.11503,5.581931,5.715632,0.995815,6.7152595,-3.91025115,-5.25988,2.65365,4.302955,11.3955955,-3.3641185,5.0686195,3.5316985,4.459708,2.171149,46.7,-0.5055701,0.534787,61.99,6.147205,65.34,65.78,1.46274,-13.765915
A08_50,-0.4199565,-17.788,0.962285,-11.02234,-2.457366,-3.384829,-2.932385,-13.403215,-1.7562264,-3.1868765,-11.885381,-2.5989845,-2.3800355,-2.413825,-3.9695775,-1.5405725,3.04145,-1.913283,4.506966,-4.690965,-0.0535855,1.11120665,-3.376735,-6.61554,-0.153025,6.4064685,1.2141545,-2.203621,-3.110882,-2.5572735,-2.92696,42.875,-1.31387945,1.039843,56.375,1.360585,57.95,59.07,1.8119,-17.48558
A08_51,-2.3052335,11.5581,7.930515,0.751035,-1.3579185,-2.8179275,-2.18603,-0.78769,2.33440205,-1.6349455,-3.677009,0.9748525,-2.03968315,-0.18063,-2.09965,-0.832999,-2.078695,-0.975469,-10.575947,4.838565,-2.0097365,-0.76481685,2.195805,0.848125,0.06614,0.6533525,0.04872,-1.467829,-1.2883285,1.1177855,-1.382655,41.63,0.24866655,0.7530655,55.02,2.867635,57.4,58.405,-4.71317,8.40144
A08_52,2.6859555,14.0231,7.36772,-9.090065,0.368862,-3.0766075,0.814585,-19.971095,-0.30233055,-1.818352,-8.5348625,0.4379045,-0.7504717,0.10781,-0.5475435,-2.094136,3.74129,-1.4996975,3.092559,2.23307,0.0229914999999998,-1.50787635,0.162175,-1.36351,-1.15305,8.030714,2.1286635,-1.083919,-4.1279345,6.622182,-3.121725,42.995,-0.170059,0.70862,54.995,4.34542,57.04,59.685,-6.027325,-0.87601
A08_53,-0.6090605,15.24165,7.22114,6.452875,-3.9499995,0.230747,-3.215215,1.601355,1.78893405,-1.3869245,2.5556095,-1.2960045,-1.6983161,0.189725,0.0995045000000001,0.207853,6.88589,-1.16879,0.4529975,1.948105,1.5423815,1.4949058,5.58751,-7.09363,0.86597,-5.6995805,4.642069,-2.860989,-1.2481635,-5.771232,-0.7673095,41.1,-0.80460805,-0.6882785,55.665,-1.28429,54.5,58.275,4.21598,-16.12629
A08_54,-7.3051265,3.7023,-0.675825,-6.998365,-7.5019445,-9.3528355,-7.84846,-11.642305,-5.39053185,-8.7236195,-11.3326,0.068616,-9.1775844,-5.687615,-6.896434,-6.8325165,-11.73599,-7.7630785,-8.088977,-0.71979,-11.041774,-0.6339291,-10.04192,6.91314,-5.47675,-1.126708,-0.8826195,-7.4992325,-6.574436,-0.0907885,-6.196524,38.52,-0.0172837,-1.8407595,46.96,-1.63805,49.655,51.065,-10.53595,1.050095
A08_55,1.5507545,-12.1437,4.474805,6.34791,-0.147062,3.2965725,2.51848,2.012025,4.88396645,1.4036955,8.484899,1.6446825,1.1243729,0.39576,2.4696735,2.4530265,12.72871,2.328252,8.188113,-7.433185,2.9984695,2.5701098,5.02562,1.893925,4.4921,0.3580575,5.6622075,1.4298645,1.6700115,3.675532,1.035474,44.375,0.4634579,-0.278682,57.4,0.985255,58.365,60.995,-1.186295,-2.23532
A08_56,-5.370188,-2.1436,5.058065,-2.86921,-4.597754,-1.056358,-6.04131,-9.124565,0.52635805,-1.510309,11.589545,-0.099066,-1.46276115,-0.22039,0.120985,0.8216855,0.34111,-2.3775165,2.602466,12.508815,-2.1576325,0.24357455,-7.84925,-3.377835,-2.735265,-8.5470015,1.920905,-3.8673705,-1.612388,-2.1648665,-1.1394545,40.095,0.50562935,-0.3339615,54.25,-0.693765,54.19,56.195,-5.230115,0.739315
A08_57,-5.930123,-8.4505,-3.750375,17.38142,-0.1312465,4.2387555,-0.229565,3.88287,-0.629107,-0.40968,-9.4965145,0.0125725,1.5220197,2.08669,0.733269,0.57848,-6.03133,0.487206,8.569359,6.3302,2.278028,1.15578315,1.76457,-8.128645,1.87895,7.287784,4.197721,0.537819,-1.949604,0.3189685,-0.891694,44.35,-0.83377385,0.3882825,56.975,1.392565,55.72,57.53,6.072895,1.962835
A08_58,-2.904281,-2.36365,4.182055,0.401555,-4.1561205,0.1800025,-3.63717,5.38477,-0.36345355,-1.0029545,6.1208205,-0.565097,-1.27400125,-1.331415,-1.316639,-0.086772,12.382625,-1.766576,7.0020705,-4.048865,-1.402316,2.1214777,-2.832155,-6.152525,-0.6661,-3.8796255,-0.0851445,-0.965049,-1.157584,-1.198512,-1.1278875,41.96,0.6967598,-0.462312,55.425,-0.86158,54.88,57.665,3.716355,-8.99053
A08_59,1.463884,10.00065,14.180645,5.757635,-0.24713,1.2383235,-0.037965,10.323875,-3.7491211,1.0722755,39.2615425,0.541111,1.47451075,-1.25528,-3.814921,-3.1533605,3.411715,-0.392989,5.2891705,10.95455,-0.4145725,1.9099037,3.7559,-8.348905,-1.19303,-6.9965615,1.5150665,-0.638397,-3.8066305,-1.5035345,-3.786815,41.485,-1.0908417,-0.035574,57.075,-3.314245,57.765,60.13,3.718975,-16.476135
A08_60,1.2783475,4.6772,-1.535395,-10.673075,-2.522327,-1.1117815,-1.645795,7.415885,-2.4934842,-0.432102,-11.329785,1.243921,-2.98814605,-1.986155,-1.4905785,0.0593765,-8.940095,-2.401544,1.7029015,-10.0888,-4.3191605,-2.18729265,-2.196715,10.75703,-3.34286,2.852766,-4.576566,-1.9495655,-0.0317315,-0.956297,1.1516335,42.185,1.32973825,1.2895635,54.235,-2.90292,57.32,57.85,-7.91726,-10.29296
A08_61,3.3081695,12.6491,12.72318,4.866035,2.9706645,-2.0507935,0.03196,-9.90638,-0.95947665,3.0402385,-12.1495555,0.3945375,0.957087,0.68741,-0.4874875,-0.302113,-3.905505,2.085937,1.4989775,2.817345,1.8163165,-1.0812495,-26.3757,1.830245,-1.58288,12.7741605,-2.725956,2.6068165,0.0948165,4.9215155,-0.3219485,43.58,0.3776818,1.3864595,59.69,1.659325,60.565,64.11,-2.213855,-14.81374
A08_62,-0.982499,7.0118,12.80885,-8.63899,-1.115626,-1.2743855,-0.16646,-2.764445,1.5249635,-1.821648,-13.502297,-1.4219675,-0.7925237,-0.11686,-0.850457,-0.178582,6.07457,0.112587,-3.7328465,-2.96087,0.3178975,-3.08898995,2.398945,0.02751,1.804615,-9.7177065,0.014715,-0.9298795,-0.682906,-0.9643705,0.582392,43.265,-0.1517451,-0.3843685,55.195,-4.33706,57.24,59.015,-4.95629,3.432895
A08_63,-1.616202,8.55555,4.10588,-11.61733,-0.5968025,-3.6992865,-0.84632,-1.72473,-1.0767381,-1.9225685,-8.307431,-1.1136695,-2.9727064,-1.461525,-6.37797,-4.3175395,0.02017,-1.983608,1.621234,-3.510155,-2.056111,-5.0912574,-2.91,3.87401,-3.63295,-5.250227,-2.6334415,-1.77958,-3.8856955,-0.517877,-3.793323,39.87,1.0247582,1.0228175,54.105,-0.253125,56.52,58.42,-7.88649,3.123645
A08_64,0.7392355,5.7843,-3.961475,-1.46877,-2.441049,-3.11257,-3.648095,0.130325,-2.4957368,-1.6220735,-3.277,-2.5528225,-2.25238805,-2.08058,-2.5204195,-2.0889865,11.898265,-2.7568605,3.718551,9.74493,-2.3897615,0.0778490000000001,1.411535,-1.29418,-1.773425,-0.375217,-1.4262635,-3.392816,-3.9612725,2.856013,-2.770844,42.075,-0.46092365,-2.479592,54.78,0.01274,55.84,58.985,0.377305,-14.718695
A08_65,0.1772045,13.15795,2.63756,-1.529445,3.1828835,6.398957,4.33665,14.670555,5.50271695,3.09388,9.5356025,-1.185512,3.82329325,2.9618,3.4018575,4.747032,-0.835345,5.21801,11.308057,-10.31472,6.885463,0.7695675,6.139255,-2.94864,2.62444,-12.28675,4.3006155,2.731986,2.6886545,0.477641,2.3769615,46.165,-0.11508235,-0.1996745,61.395,-1.193065,61.48,62.78,7.03786,-1.734705
A08_66,-1.8671395,10.36285,6.336255,5.29936,0.6140615,-1.1908475,0.489025,8.07345,2.27287225,0.024537,2.964421,-1.685856,-1.4055257,0.19148,-2.5188835,0.51009,-5.49715,-1.409671,3.820613,4.79127,-0.3263875,-0.6632365,-10.87623,-0.16108,2.30276,0.164683,0.3880375,-1.5100545,-0.412767,4.096203,-1.083906,41.13,1.3275729,2.0038385,54.655,0.284055,57.685,58.925,-5.80388,2.84057
A08_67,-0.0649615,9.2973,-9.645245,0.07041,2.9530875,5.726187,1.697065,-4.18724,2.47766975,1.457894,-3.546332,-3.8147035,2.34921255,5.33562,-0.528269,1.5093585,0.39175,4.0274925,4.097622,6.41587,4.2730695,-1.3772974,-3.00971,7.85417,2.957895,-24.9953905,3.9337775,1.817843,0.117872,7.8728515,-0.9888725,43.845,-0.7113431,-0.4670465,60.09,-1.85065,54.635,62.265,3.94721,-16.288295
A08_68,-8.3544935,-13.1788,4.818995,12.05354,-6.4373765,-7.8605075,-11.110555,-14.37054,-5.78498055,-7.047467,-3.452303,1.902834,-6.34958225,-5.11724,-5.423017,-5.955449,9.9128,-8.262631,-4.34093,-3.38255,-9.008247,0.271978,3.64664,-4.74453,-5.436375,-11.0758525,-3.532658,-5.935505,-5.415352,-4.943516,-4.0218665,38.475,-0.3386959,-1.0283705,49.55,-4.514255,51.23,52.26,-1.99215,-0.87744
A08_69,-8.802949,10.28875,-6.112265,-6.719975,-7.285949,-11.548173,-9.089745,-19.606515,-6.62522205,-8.424103,-11.148304,1.7468575,-5.99835865,-6.431355,-7.0047615,-6.4829695,-11.539085,-7.6628275,-0.7970555,11.06601,-9.0920295,-2.9795615,1.913995,-1.22627,-7.20291,-0.9157895,-2.032799,-7.2685775,-7.0271495,-5.9119355,-5.806846,39.49,-1.4358412,-1.5010675,50.675,-3.21162,49.295,50.675,-2.731305,3.47827
A08_70,-1.0580875,-1.80475,-6.211105,7.93437,0.290107,2.1143955,1.5658,12.108945,2.77237625,0.3065635,-5.3721945,1.498094,0.43220915,2.57379,-0.841148,1.8983995,3.30283,-0.88622,-8.0169,-10.0834,0.160291,4.27067335,-1.332825,-2.077145,3.08046,-25.026769,6.087442,-1.929134,1.542001,4.394312,1.7406125,42.005,1.60684485,1.4079455,54.685,-0.247955,56.325,58.345,-3.362985,0.50275
A08_71,-1.3240035,-10.5347,5.034985,16.4669,3.436252,0.364369,2.75014,11.62405,0.37000815,0.761504,11.8079585,1.3876235,1.1092838,0.22742,0.1811515,0.735449,-6.43447,0.637181,3.205146,-2.80213,-1.574427,-0.89588505,6.17185,5.68155,-1.013205,8.903181,0.9161745,1.378537,0.45306,3.220494,0.4934015,42.49,0.2826831,1.8666025,55.145,2.224805,58.655,60.795,-5.62688,19.831715
A08_72,3.8794495,1.9219,9.803435,-7.588215,6.438577,11.953981,8.378455,12.245385,2.47945685,9.0903955,4.1658645,-1.7622335,7.30828065,3.700375,0.8477285,0.2440015,-0.89949,7.1935585,10.3123345,-6.52693,6.852594,0.3768289,-2.929745,-4.365755,2.751745,-25.00766,-0.6455315,6.2354695,3.071894,2.8969525,1.51074,46.605,-1.91702765,1.065304,64.815,-3.88496,65.385,66.48,14.36947,8.46174
A08_73,-0.0196965,-0.68505,4.57659,-5.188675,0.00303950000000008,-2.1597385,-1.38283,-0.99915,1.4234935,0.5089615,4.3052075,1.927169,-1.6326745,1.56347,-0.724266,-0.3305685,-1.20429,-0.7787695,-10.6034955,-3.994675,-0.8234525,-0.37233475,-5.595945,2.03823,-1.623415,-2.616823,-5.8734515,0.0733885,0.827603,5.0943835,0.402552,42.545,0.5619786,1.025878,56.285,0.32977,58.775,59.88,-3.785195,5.46547
A08_74,-2.3580515,12.8377,2.304195,-10.75504,-3.1449295,-2.045204,-3.41776,-0.7949,-0.95025255,-3.6117565,3.1433475,0.1602635,-2.41429945,-1.858285,-1.3951565,-1.839772,0.004,-1.4777965,2.821977,-1.424955,-0.9323655,0.6501308,-9.082195,-0.423775,-2.147715,-4.244411,1.14925,-3.6301515,-2.0059395,4.4622475,-1.79811,42.45,-0.80736775,-0.406724,55.125,-2.18968,56.285,56.805,-1.79816,-14.717565
A08_75,-0.637491,12.8227,6.797635,14.345605,-1.4916935,-0.662084,-0.628525,11.17535,-0.63380195,-1.969827,-7.5307905,0.873006,-0.7823784,-0.28425,0.939471,-1.412002,2.81329,-0.9398405,4.6168175,5.53907,-0.505713,3.6076159,4.48679,-0.52088,-0.95676,6.290643,1.85119,-0.6706325,-0.7774705,-4.7688245,-0.6038835,44.01,1.19804535,-0.575855,57.23,4.520475,56.365,58.98,1.284865,0.79441
A08_76,0.6308745,7.94595,-12.249155,1.66693,-0.991191,-2.2989305,-0.150865,-3.38967,6.59989045,0.0503245,1.3635075,1.1452265,0.14332095,0.621015,5.63239,0.259292,0.17021,-0.02987,5.065738,-3.682125,-0.5669155,-1.096667,-1.2376,6.217245,5.784635,-4.7762145,-0.957589,0.1732515,0.636152,-9.596502,6.6986385,43.135,2.1793833,1.3251175,55.835,-0.00833499999999998,57.175,59.72,-4.50941,19.98216
A08_77,2.606087,9.16785,-0.36339,-12.83466,1.2013655,0.0998415,1.645135,-24.024755,-1.4960852,0.641092,2.2181735,-1.001239,2.9669442,0.040645,-0.7938495,-0.6800905,3.35315,1.8561285,2.9477115,7.510565,3.3899705,-2.6052847,1.835565,-0.170055,1.756065,5.995569,1.215709,2.946412,-1.621202,-0.5456635,-0.932132,44.32,-0.10914245,-1.673987,58.145,3.818915,58.98,62.12,0.550165,9.43965
A08_78,-3.9371555,6.9113,-3.25382,-2.106735,-1.9168615,-2.201494,-3.01938,-23.210245,-0.31453455,-2.2422535,-3.355512,-0.838015,-0.5246137,0.08048,0.513518,1.1851395,4.293025,-0.7575105,5.716582,4.050735,0.5704525,-0.83841315,-15.22037,1.532705,0.245515,9.752781,-2.2745225,-0.5476535,-0.580033,6.4556975,-0.7452785,40.915,-0.16654855,1.3535495,55.55,1.89809,56.995,59.825,-0.220785,3.67968
