id,X6.azauracil.50ug.mL.3,Cadmium_Chloride.75uM.2,Caffeine.15mM.2,Cobalt_Chloride.2mM.2,Congo_Red.75ug.mL.3,Copper_Sulfate..1,Diamide.1.5mM.3,EGTA.5mM.3,EtOH..1,EtOH_Glucose..1,Fluconazole.100uM.2,Formamide.2..2,Fructose..1,Galactose..1,Glycerol..1,Lactate..1,Lithium_Chloride.100mM.2,Magnesium_Chloride..1,Maltose..1,Manganese_Sulfate..1,Mannose..1,Methotrexate.0.4mM.2,Neomycin.5mg.mL.2,Paraquat.0.75mM.3,Raffinose..1,SDS.0.075..3,Sorbitol.1.5M.2,Sucrose..1,Trehalose..1,Tunicamycin.3uM.3,Xylose..1,YNB..1,YNB.ph3.1,YNB.ph8.1,YPD..1,YPD.15.1,YPD..2,YPD..3,YPD.37.1,Zeocin.25ug.mL.3
375_R3_49,-10.94988,4.6088425,-2.105025,-4.525175,-6.48414,-7.457995,-6.96644,-15.553895,-9.68788,-13.3205,-1.990715,0.7366275,-13.439056,-0.96122,-7.85277,-7.182078,-10.78037,-8.70564,-13.72312,-11.492102,-16.18911,1.148925,7.3240365,-0.837755,-7.8052945,-26.67967,4.8243375,-14.72348,-5.1930815,7.250495,-5.55914,39.07,-5.0314275,-5.750734,47.7,-12.951672,47.595,45.4,-11.672655,-2.25285
375_R3_50,1.56989,5.4833955,2.77867,-0.99078,-0.77777,-21.66073,-4.446335,23.041245,3.517405,3.2766785,7.805925,-4.3973195,2.3710025,3.19724,5.6239,3.360988,7.268515,2.566795,-2.364085,-9.3105,3.910157,-1.874805,6.5511205,-6.43911,1.239707,0.372655,1.7376615,-0.40309,2.197768,-11.357545,4.430445,31.99,-0.1506135,-0.7736805,56.95,2.1728645,57.685,58.015,3.61967,-5.1881
375_R3_51,-6.23557,-14.902059,-5.675605,11.09431,-8.094195,-10.919935,-12.32622,-1.127045,-3.667315,-5.591068,-9.67504,-3.354692,-4.3823955,-13.10008,-4.88424,-4.235448,0.199985,-3.180915,-12.16551,1.019808,-6.9518605,-0.631345,-2.13405,-6.408515,-4.86231,-9.247255,2.09153,-6.55734,-5.6496135,0.58545,-4.316555,29.54,-0.4006995,-0.7420725,50.535,-3.8661625,50.01,49.235,-8.500375,-16.434795
375_R3_52,0.908175,3.4544765,-1.264735,2.73265,5.83446,7.82646,7.446495,16.926585,-0.284475,3.703676,5.77485,-5.3222135,5.710081,-6.573505,-3.05131,-2.6981325,-1.45648,5.74913,0.529545,27.4137885,4.8674045,-0.645075,3.7612245,3.730215,3.302976,2.763785,-1.2152945,6.1888,-2.932053,3.980325,-2.47985,44.525,0.0939765,0.4182295,61.31,0.309997,63.68,64.63,5.050575,5.555815
375_R3_53,-1.105495,7.108528,-12.499095,-9.03936,-5.02938,-16.27976,-5.26015,3.026665,-0.939305,-0.5270675,-14.222385,1.8543915,-2.0717475,4.871135,-1.2856,-0.4984145,-6.780575,-1.37293,8.60541,-3.5021265,-0.4985465,2.926495,-2.2624525,-5.6791,-3.161626,-5.668945,-0.337956,-2.764455,-1.835188,-1.859675,-0.951455,29.17,0.6034915,-0.37363,52.04,-0.816944,54.695,54.75,-4.54301,-17.05299
375_R3_54,0.39361,-11.91146,11.08092,3.61664,0.65699,5.783385,1.4455,-13.296685,1.43986,0.480574,-0.558335,4.515071,0.3899485,9.150665,0.64067,1.985877,-5.405825,0.984335,-5.04764,-0.6462365,3.163176,4.89909,0.065819,7.03425,2.5841525,-0.30285,1.91925,0.26354,0.5051045,-2.061785,0.137985,43.635,0.329259,-0.1594085,55.84,4.1594005,57.005,57.035,2.94079,-0.51047
375_R3_55,-0.793965,6.772692,-15.423785,-16.815775,4.235615,1.68558,4.760375,-11.80799,2.987315,-0.5290795,-17.52147,4.200686,1.8025975,-6.41203,1.21631,0.967986,-10.672825,-0.637365,-5.629915,-7.8373275,0.0259799999999999,0.07913,3.565948,-11.324605,1.0797445,3.118185,-6.7064065,4.22228,1.025361,3.242945,-0.492945,44.54,-1.113694,-0.819089,57.26,-3.3073885,60.57,60.865,6.602195,-17.69282
375_R3_56,-1.46204,-0.745576,-5.59051,5.92028,2.43298,2.409525,5.862935,-11.27809,0.10106,-1.530165,-4.364615,2.96156,-1.0604225,4.2079,0.50812,-0.5553955,-12.04762,-0.684765,8.585095,5.433275,-1.228682,-2.937265,-0.7349555,1.37857,-2.459954,14.91527,-4.3841235,1.43493,1.0439035,-0.924795,0.25173,40.995,1.355895,1.113849,53.8,4.3985365,57.495,58.375,-0.264795,8.505355
375_R3_57,-2.767645,-3.3654985,4.870735,14.568995,-5.4827,1.611415,-2.339285,20.056995,-2.55982,-2.135409,5.990965,1.4495895,-3.340946,-10.33718,-0.667605,-2.2664665,-11.04057,-0.3349,6.792245,11.478086,1.084671,2.860655,-4.3525195,-2.207995,-4.438545,7.157355,-0.100208,-1.623005,-0.809428,-0.545865,-1.1975,43.305,0.398087,0.347936,53.57,-1.76121,55.995,54.43,1.204275,-12.37665
375_R3_58,3.02652,-8.2286925,11.82041,-13.409695,1.36556,4.222575,1.116665,-8.53636,0.29464,0.4812725,-19.96632,0.690934,0.975849,-8.610385,-0.34034,0.01174,-8.042345,1.983955,-5.298665,0.50986,2.576069,1.13261,0.623929,-0.49488,-0.842151,10.054165,-2.8084715,3.258895,1.1065125,-0.814475,1.74598,43.66,0.8984665,1.3084415,57.155,2.0003205,60.2,60.365,1.186725,17.88823
375_R3_59,-31.26644,-0.3145085,2.778345,1.386525,-32.99477,-29.7343,-35.4417,-15.639165,-16.386555,-30.185599,1.0142,1.9023905,-31.9141555,-27.314405,-17.92201,-14.4583935,3.05232,-30.517485,-24.00368,-11.7739485,-31.9757475,-7.55647,-0.338945,-13.958605,-23.5987525,-26.924825,-8.0842755,-33.26982,-13.084493,-25.71264,-12.782715,24.04,-0.3820455,-0.6155965,24.04,-14.9196685,24.04,24.04,-30.125395,-16.64966
375_R3_60,-0.676265,17.018222,-0.60085,-4.920155,-6.401015,-6.35775,-5.673295,-12.11735,-2.15107,-2.592499,-1.937445,2.519457,-3.7836035,0.188355,-3.71419,-1.286741,8.989465,-1.7006,-8.28757,-2.3575415,-3.0180675,2.949905,-2.3601815,3.39117,-2.505948,-9.6059,3.0423795,-5.062445,-3.2517135,4.57984,-2.0355,29.235,-0.531593,0.2508825,51.155,-1.7454115,52.675,51.61,-10.826865,-16.39768
375_R3_61,-17.16607,3.9115655,-4.021435,0.381415,-17.450635,-11.189875,-16.47346,-4.542835,-6.21416,-16.156287,0.291685,0.9668255,-15.589486,-15.57352,-10.87401,-8.697626,1.8534,-11.94357,-12.695325,-0.2906325,-16.308271,-5.46982,-3.4991295,-1.19602,-8.4805355,-13.929345,-4.987262,-15.14742,-8.187473,-20.469705,-7.36782,33.725,-0.2859865,0.7248685,42.24,-12.4137825,42.59,41.74,-10.398395,-15.1385
375_R3_62,-0.31948,-2.127493,0.55894,0.14341,-5.893885,2.11176,-4.40699,-14.81211,-0.57885,-2.8970395,-1.741655,3.745138,-2.7406305,-9.45566,-1.73567,0.758047,-6.569365,-2.35085,4.296425,12.020468,0.695418,6.38523,-18.3815615,6.106675,-0.7686555,9.39606,-1.801591,-0.77088,-0.7248955,7.669785,-1.55951,42.055,0.4229245,0.518133,53.08,1.847576,55.87,54.735,0.011275,-14.696645
375_R3_63,7.17273,10.9621025,-13.649135,0.198365,3.91559,9.04026,5.91331,-15.410875,3.600115,4.5169235,-20.873015,1.3503095,4.6562635,-3.60361,2.485355,2.4610925,-11.738145,6.491845,-3.496065,-4.2143545,4.8164765,0.038405,5.647181,12.93478,7.3999395,14.937445,1.0318545,7.84823,3.348641,14.914205,1.369535,45.695,0.407645,-0.136991,59.605,6.155856,63.555,65.915,5.29449,5.99933
375_R3_64,5.697195,12.9635485,5.40414,1.206885,3.21726,4.74985,3.596655,-12.89206,-0.92779,5.001401,5.16378,2.8626635,2.8954615,7.346345,-1.37786,-3.6096165,3.72276,0.755605,8.98606,-5.64364,1.7567035,0.667185,6.3928905,4.62115,0.248392,-2.2852,0.1964075,7.661495,-1.187517,7.717765,-1.12277,42.03,0.2800535,1.612377,58.87,-0.4596,59.91,64.05,-2.14803,12.17125
375_R3_65,0.963955,6.3485725,-6.11054,2.448225,6.974355,8.31026,9.903085,6.26857,1.79823,7.6600925,0.769985,-0.7931645,8.213842,-3.71922,3.9878,0.132231,-20.1689,8.06883,-5.511955,-8.5010025,5.7280245,-2.17704,-2.455387,1.50215,7.0623915,13.51926,1.74579,9.07629,3.1618265,8.012955,3.4945,46.92,-0.922118,0.0409215,61.34,4.905424,63.865,65.27,6.75156,25.559355
375_R3_66,-4.78425,2.730916,5.395655,6.39006,-7.416565,-3.42732,-7.892205,13.87195,-0.496145,-4.916263,6.75951,4.386221,-4.58472,-9.104185,0.072835,-0.520502,-14.844285,-4.465545,8.51487,3.965761,-5.016033,-0.38442,1.8192725,3.572255,0.7360575,-0.487965,-3.245368,-3.81226,1.378815,1.77282,0.94351,41.05,0.88738,1.106336,51.74,-0.6351505,52.875,52.885,-1.71303,16.285305
375_R3_67,-5.431535,6.833681,-8.34126,-4.08672,-1.96848,5.400515,2.68092,-15.42099,-2.11359,-2.245381,-16.567995,-4.2461835,-2.291702,-6.97256,-1.86665,-0.492169,-3.76698,1.020945,-7.23712,-4.048818,-0.4835825,-1.62728,5.191215,1.067015,-3.290385,-4.151915,2.5327745,-3.962785,-1.335651,2.299065,0.07755,41.135,1.259261,0.8528405,56.905,-2.7510655,56.545,57.725,-3.98818,0.75322
375_R3_68,-9.61072,-13.3246515,-5.726945,2.814235,-9.940105,-13.13849,-12.753475,-2.338695,-4.53924,-9.0863605,-10.22186,3.237062,-9.6710295,-15.092555,-5.51142,-5.5222365,-8.80894,-8.84143,-12.36945,0.967139,-12.6301055,1.12935,-8.5233815,-5.36736,-5.86205,-18.58378,-1.807129,-6.92234,-4.6318495,-14.55339,-3.89759,28.865,-1.085557,0.057142,46.2,-7.6503165,47.18,46.84,-14.08793,-4.355625
375_R3_69,-3.63726,5.0764875,3.326085,0.699995,-7.07529,-0.305135,-4.42887,-15.554165,-2.51378,-4.1240615,1.454775,5.149066,-3.345586,-10.148175,-2.6569,-2.944334,-12.5199,-2.41675,-7.709125,5.54015,-1.556466,1.907415,3.933395,2.10877,-3.6267285,-8.812385,-5.2862465,-3.48814,-2.675368,-3.716365,-1.510705,40.405,0.835505,2.426444,51.65,-1.37372,53.715,52.75,-6.638445,3.86282
375_R3_70,-3.635985,-7.759924,-2.746025,-6.74067,-5.632855,-2.6158,-3.85966,-15.461985,-2.10634,-8.1529855,-13.58147,-0.881888,-6.0002595,3.877285,-2.13006,-0.5105115,-14.50214,-4.844925,3.287365,-11.605314,-6.862147,3.102385,2.6291015,-3.595805,-4.497022,-10.90667,1.3575645,-8.616055,-2.1513865,-4.582285,-3.65943,37.76,-4.821171,-2.6884295,49.39,-7.620108,53.025,52.02,-5.322355,-10.015215
375_R3_71,-5.961945,-11.164772,-7.182055,-3.55146,-7.346085,-22.597455,-10.307795,7.804375,-2.21873,-2.9113545,-2.65489,-1.444711,-1.927664,-11.724775,-0.88736,-0.8599105,0.08765,-1.888365,-1.606655,2.69698,-5.834328,1.806615,-1.9527365,-7.42749,-1.5980035,-10.862845,1.324049,-4.096005,-1.521267,5.865715,-1.48909,30.19,-1.2058475,-0.961942,51.02,-2.188165,49.885,51.085,-7.6214,-4.01317
375_R3_72,-2.41236,0.8661745,-3.801065,-1.23664,0.8419,3.457165,0.382015,-6.89512,-2.236315,-3.8140955,-1.7538,-0.00143599999999999,-1.370301,5.28322,-2.220725,-1.839889,-15.5641,-1.21351,-7.49466,3.0020605,-2.387148,-4.197855,-0.752766,-4.3556,-5.1320555,14.02429,-3.8861105,-2.44667,0.3071055,0.63933,0.86055,43.31,-0.28847,0.664366,53.295,1.5167545,56.575,58.1,0.7369,-4.045675
375_R3_73,7.48016,8.267431,-16.410035,-0.09933,7.233765,11.04166,8.112065,-11.001745,5.057065,7.09712,0.719915,-3.841208,7.3901675,15.816985,5.444105,1.7598935,-8.06802,7.129105,-1.934425,-0.4483935,6.152556,1.773185,0.833516,1.30184,8.115126,-10.74262,1.3889595,10.034215,4.90929,-0.84433,5.12147,46.605,0.957873,1.0569785,64.22,0.1286075,65.83,67.8,7.09635,9.27385
375_R3_74,1.28707,-4.2652885,10.96634,10.612215,-2.0829,5.87094,2.612665,10.2257,1.672225,0.459345,11.48332,3.272432,1.5622945,-6.44463,2.74121,0.981894,-4.66632,2.26817,-4.321435,14.2187925,4.139869,2.93578,-1.9576335,1.88277,-0.3455015,11.714975,-0.0938145,1.5377,2.3050775,2.1721,2.27421,43.88,1.1819845,2.442333,56.985,3.5572875,58.18,57.55,3.226985,10.7598
375_R3_75,-8.09917,5.0654615,-0.422875,8.063985,-9.818735,-10.904845,-10.937405,8.43543,-3.305895,-7.5472165,-3.67758,4.6498865,-9.003491,-2.684835,-0.56731,-3.9644425,1.50926,-8.05305,-10.873605,-0.698001,-12.693693,3.77295,-1.168286,-4.52869,-6.015404,-14.83279,-0.836473,-7.462195,-2.466632,-8.507905,-1.23607,30.07,0.349261,0.5060015,46.28,-4.9511045,48.675,48.01,-7.45679,-14.800775
375_R3_76,-0.17017,9.6576305,6.21116,6.065465,-4.198085,-21.281675,-3.01249,-15.67626,-0.17262,2.121282,14.18749,-3.6108395,0.391538,3.059525,3.615485,3.935465,-3.2459,2.488975,-6.6694,0.775069,0.689832,-4.003385,1.4030185,-1.51991,-1.9024815,-0.544565,5.462049,-2.18582,0.363231,-16.682415,1.74097,28.53,0.641953,0.00164549999999997,54.805,2.9905925,55.235,55.44,-1.21279,3.786675
375_R3_77,-7.63669,3.8797115,-6.23581,-1.03893,-9.82538,0.190965,-9.81822,-6.13965,-3.88055,-9.5398845,-4.5053,-1.7856375,-7.7624025,3.16816,-5.68416,-2.6596555,-2.243865,-4.757315,-10.669885,-10.0024855,-5.711047,3.023585,-2.865164,-6.47002,-3.1436075,-7.739455,2.9833745,-9.1426,-4.008128,-0.73602,-2.94417,39.235,0.5711525,0.2082395,46.815,-4.5041015,50.755,49.17,-7.6978,-16.973435
375_R3_78,2.243475,-6.783399,18.24845,-0.180075,-4.23527,3.307035,-1.189725,8.679545,0.738455,-1.746397,3.09489,3.6886535,-0.6292755,-8.060915,-0.47948,1.7831585,-4.7317,0.250995,-4.78388,10.0260175,1.8919265,3.28581,-9.723453,3.655065,-0.4046125,8.23133,-0.9719515,0.8506,0.0554055,5.77255,0.222745,42.725,0.2894385,1.19029,54.805,3.6894285,58.78,57.2,2.12012,-10.227425
375_R3_79,2.525715,8.813219,5.58327,2.479175,-3.122025,-6.605505,-6.00105,-0.978205,-0.387815,-1.736616,9.46767,-3.6112555,-1.861065,0.257515,0.368225,0.612558,1.50923,1.79769,-8.84378,-5.0029715,-3.141831,-1.797115,3.232747,-6.48482,-1.038628,-5.346805,7.5515565,-2.699665,0.0294275,-5.29726,0.08443,31.88,-1.020117,-0.9758,52.875,2.187921,54.92,54.775,-8.532895,-7.201885
375_R3_80,3.635935,10.3979405,1.12681,-9.12792,0.95072,2.665455,1.281355,-15.42537,-4.864885,1.1621095,-3.943395,5.077728,1.6930205,-12.87049,-3.116015,-3.255609,0.606815,-0.45894,-11.06734,7.695725,0.6534395,1.877195,5.0624065,0.93183,-1.0093985,10.315465,-5.639281,4.19787,-1.9221695,5.75483,-2.61966,42.295,-0.6617735,3.469066,56.93,1.599131,59.445,59.515,0.932455,-8.601405
375_R3_81,1.33055,-20.592308,5.46757,-7.82685,-0.236855,0.697745,-3.325515,15.028435,-0.57958,0.4057675,-4.20744,-1.160297,1.5310225,-10.4933,-2.48922,-2.5390225,2.0008,0.826265,5.242285,-5.0721985,3.2492875,-4.487125,-3.3003955,-3.263865,-1.3393555,-0.223285,-2.6409835,1.793705,1.0516415,-11.743675,1.964745,31.435,0.2252225,0.877669,56.795,2.443912,59.675,57.85,-4.8662,4.944105
375_R3_82,-4.408035,9.381778,6.001275,15.095965,-3.99767,-0.739055,-1.233405,-0.0769850000000001,-3.857905,-3.6947855,11.370135,5.051105,-1.5650675,-10.42406,-0.817195,-1.7408415,12.95539,-4.26521,-10.610685,10.5295985,-1.415989,7.635,13.5890405,-2.55368,-4.775916,9.258435,-2.361388,-2.79098,-0.8077525,1.70048,-0.403545,43.81,0.590147,-1.705635,52.125,1.545343,55.525,51.715,-0.586955,5.10777
375_R3_83,5.461345,-15.2842665,-0.603275,-1.93856,1.15659,-2.035485,-0.604535,23.894425,0.884195,4.8036965,-11.483035,0.6843905,3.6185915,4.75067,2.21091,1.150159,-3.04327,5.00288,-7.406265,4.669522,1.2281275,-4.614345,2.7957575,3.745745,3.3809145,-7.56964,2.118322,2.10119,-0.5640165,-7.328525,0.12542,31.195,-0.18727,-0.478537,57.75,5.2494985,59.76,61.135,-1.662795,-8.936515
375_R3_85,6.13209,8.578086,-12.766235,-7.31511,-0.089625,5.245545,2.893095,-14.73569,1.624015,0.95649,-3.358425,1.0089015,1.707751,-7.04232,-0.420575,0.363886,7.9612,2.890555,10.16759,1.892281,2.891086,-0.45484,4.1704015,4.16593,0.0517675,-0.30579,-2.078511,1.19527,0.7149815,-1.575415,0.471325,42.075,1.0146145,3.24604,57.915,0.020952,62.405,60.88,5.6064,-5.362065
375_R3_86,-1.40033,-1.7094915,15.408735,3.7726,-4.595395,-5.208835,-4.68288,21.852295,-3.99064,-8.370528,2.52754,0.2250985,-6.4412245,-13.07947,-5.459515,-1.4130215,-2.61808,-6.691245,-11.057795,12.531511,-6.925389,-1.02213,-9.35393,0.01559,-3.6216915,2.69053,-1.010531,-6.79771,-3.120148,9.165085,-2.510665,38.5,1.65636,0.698105,48.775,-3.7441885,48.96,52.235,-7.53278,-12.136415
375_R3_87,4.04687,-19.8147465,-7.57585,0.428435,0.426355,3.257305,1.21946,-4.45085,1.04188,0.320454,-0.770915,2.5805795,1.520706,-8.682495,0.980095,0.8891505,11.5321,0.35351,9.37159,-4.877251,1.0675795,3.04719,4.8749055,-1.964265,2.744903,-4.903,5.213657,2.33873,2.215812,3.720045,1.063185,43.675,-0.3906435,0.262946,56.89,-0.752651,59.69,59.82,2.18924,-9.477495
375_R3_89,1.034385,-8.4121775,0.074085,1.214115,8.37966,11.14069,8.61569,10.1338,0.37812,3.454751,-1.68846,-5.000542,-0.131238,-6.17835,-2.751985,-1.7707425,14.703625,5.516545,-7.161025,-10.0522775,2.562238,-2.440615,7.414362,-0.58181,4.452863,0.90433,1.355082,4.36574,3.0883555,-1.39297,1.993105,43.425,-1.834731,2.0056085,60.675,2.782447,58.895,64.46,9.055765,20.711685
375_R3_90,6.270215,-20.3063935,0.010675,-7.04832,3.272415,-1.69021,-2.77571,2.2181,0.065315,3.6706745,-2.824325,-3.04163,1.292322,3.68058,0.6826,0.3281855,-12.3875,4.402705,3.130955,-6.6920405,1.242123,2.16697,-4.249663,-2.7912,-1.2804615,-15.17778,1.8480945,2.21137,0.272031,-15.797075,0.35062,30.595,-1.6423965,-2.0224495,57.755,-4.6654495,59.11,60.895,-6.155225,-15.84207
375_R3_91,-6.99946,-12.8604595,-0.80991,2.788165,-6.54433,-4.048295,-8.943655,2.52062,-4.385015,-5.6201545,10.67018,-3.208324,-5.424612,-11.506185,-3.79855,-2.47043,-5.64951,0.380305,0.87831,-2.376354,-2.304683,-1.100235,4.39364,0.95771,-6.2338555,-1.208215,3.6143395,-7.12089,-1.983476,-6.80856,-1.545335,30,0.9246065,-0.1426315,51.13,-2.1847595,51.605,51.84,-7.81179,-11.34723
375_R3_92,-0.0330950000000001,6.0733645,0.621175,2.584345,-6.426595,-15.013015,-9.056905,2.233335,-5.07994,-0.6471325,7.954005,0.539001,-2.570496,-12.249585,-4.71512,-3.4213515,-4.24023,-0.459545,-13.29751,8.9896545,-1.7569045,5.10826,6.2702605,-2.388785,-4.0488985,-9.320785,3.4978385,-3.60819,-3.6639455,-4.36189,-2.135015,29.855,0.315581,-0.051609,52.26,1.040231,55.465,55.32,-10.554475,-17.31872
375_R3_93,4.0251,6.3787045,-5.3738,10.914725,3.29019,8.79774,3.750935,23.928985,-0.010175,1.2509405,-0.32493,1.2392435,3.299372,-9.91168,2.85614,-0.69888,13.05528,4.600395,-8.322945,-4.374969,2.9356805,4.08741,5.904702,-1.40934,3.1591535,4.141975,5.1914595,2.991285,1.2522155,4.25218,-0.519875,44.25,-1.396145,1.0484545,58.89,1.5204,61.175,60.92,5.2826,-16.44515
375_R3_95,12.402015,-6.2832775,-5.77728,-9.07056,9.061915,12.452035,11.03653,-1.059195,2.81839,8.6280425,-9.80528,3.3163005,7.4983245,10.814725,1.03895,0.941089,1.961275,9.136555,-5.8678,-2.576405,6.353371,3.256105,4.3629395,-3.62201,4.6369775,-1.539475,-2.6108805,10.31731,4.0002735,-14.337875,2.732325,47.9,-1.065882,1.560986,63.9,2.726435,67.325,69.78,10.66018,-7.93439
375_R3_96,0.357045,-11.2425905,15.697135,-3.54579,-4.368695,1.359735,-3.00803,-15.397175,-3.836895,-2.3485035,-17.20648,4.724528,-2.96053,-10.578975,-4.218105,-2.57693,-16.73983,-2.81022,6.541545,9.9570455,-2.23725,0.89722,-15.419424,0.16163,0.466559,3.448175,-3.9052295,1.33609,0.4477175,-0.38007,-1.12956,43.825,-1.385,0.6633915,52.45,-0.6122765,55.91,56.615,-3.14923,-16.926875
375_R4_01,5.0309085,6.382449,-14.000105,3.6817,4.344899,13.050695,8.3330515,20.766005,-1.386365,6.32643,-13.48148,1.876029,4.353244,-6.11547,-0.938077,1.538805,-17.2752015,5.2794675,14.104741,-0.729244,5.048404,4.249771,-0.46523,1.10202,-5.087685,3.20682,-1.33074,4.406571,1.6645105,3.793883,2.855705,46.51,-1.2371715,2.2235235,60.105,1.067458,64.955,64.155,12.16162,-1.55483
375_R4_02,-7.4181675,3.499168,-10.2492,-0.76873,0.0300355,2.876465,-4.1600905,-9.7791,-6.031765,-0.979665,0.229475,-0.978131,-1.0776265,2.56125,-4.4415625,0.568789,3.1990005,-0.8499405,-9.558065,-11.204897,-4.915502,1.0264765,3.083045,-4.50631,-2.58872,6.941003,2.78131,-1.848065,-0.6717235,-8.7744385,-0.552315,43.135,0.1498315,-0.5523195,53.76,-8.012502,54.73,57.42,0.387145,-4.5234
375_R4_03,0.6303925,8.882863,-8.421565,-1.239475,-7.0037825,-21.84777,-6.7439355,-14.68034,0.14945,-1.049965,-1.9678,-2.5723425,-3.92554,-11.330855,1.9206115,0.6149295,12.5613075,1.985887,-2.3995825,0.292431,-4.796169,6.575603,-4.956715,-1.33263,-8.34044,-11.7366345,2.012425,-3.147295,-0.490491,-16.6391955,1.313351,29.425,-0.1514095,1.3957605,51.155,1.247574,53.135,52.2,-8.020745,-17.281775
375_R4_04,9.6092885,-5.1988125,13.13407,5.127095,10.9892795,8.159855,10.700431,25.312645,5.971345,10.68758,5.864975,0.464882,9.417225,-3.851025,4.9798755,3.49941,0.1946215,7.364265,11.960105,8.4700495,8.1874035,-2.310831,1.47071,2.729415,3.670635,19.976292,-4.832975,10.4757505,6.2677155,0.4914535,5.806915,51.58,-0.2099685,1.169906,64.4,7.251273,67.24,67.535,12.05536,18.02494
375_R4_05,2.3836045,-18.1842205,2.360765,3.193265,0.7630455,-2.399695,-4.4139195,-8.7779,0.06149,2.87693,-3.290865,-10.4739765,4.206813,9.607945,-0.9104845,-1.4501415,-9.593525,1.574558,-8.3996525,-5.2255335,1.1175185,-0.5310805,-14.77557,-2.1248,1.242605,-5.514612,0.99309,1.8616235,-1.456099,9.041294,0.0171939999999999,30.39,-1.1849145,1.1647705,57.255,-1.965512,58.82,59.89,-3.104935,-17.55225
375_R4_06,11.5646575,6.1376385,-2.83342,3.85465,13.7553305,10.30531,11.768748,28.702915,5.64114,13.561585,7.24162,-0.89184,10.357332,11.411675,4.324855,2.105785,3.8681305,8.291183,14.9509615,-5.5302305,8.8798455,-1.3866585,5.806185,1.385355,6.9408,16.403203,-5.7633,10.9347695,5.4357455,10.453461,4.6094965,48.565,1.129075,2.1182925,65.615,6.2637185,70.05,71.015,10.720475,22.87652
375_R4_07,3.1763325,-18.353046,7.29807,6.14224,0.0798565,-8.53554,-6.149555,15.36418,-0.120285,2.92653,11.822625,-7.2226405,2.112558,-11.13467,-0.5826255,-2.1300395,-2.7169305,4.111088,5.11753,11.9609255,0.0910694999999999,-6.4777515,-0.140375,-4.197145,-1.81915,-4.3621625,6.249395,-0.453337,-1.2535865,-3.308805,-0.453756,30.53,-0.337578,0.9036015,56.6,2.301243,59.205,58.005,-8.59583,-14.04213
375_R4_08,1.534845,7.79929,2.29735,7.140515,1.843203,2.224715,1.5887025,-4.666635,0.409075,2.5403,-13.719775,2.0113365,3.567935,6.478065,-0.5576275,-1.4262075,-7.631571,1.5108145,5.3510595,7.828271,-0.1743185,2.965833,6.677885,2.897385,-4.379985,-6.136903,-2.827655,1.384808,0.9888415,6.777068,0.5343235,44.475,0.599748,1.070726,57.78,0.993682,60.62,59.105,3.152965,-0.27905
375_R4_09,8.716862,7.928463,-5.440345,-2.896345,11.1561875,8.754325,9.4818935,-14.541735,1.944795,8.563785,-4.193355,0.5979285,8.465392,-5.98204,2.048659,1.6825695,3.388265,4.8964395,-5.5193135,4.6518525,6.405853,-1.3174395,2.04537,0.190375,5.401565,7.3502245,-3.504045,7.877478,4.0737965,7.050609,2.375313,47.56,-1.3566255,-0.0346144999999999,61.59,-0.276429,65.765,66.645,9.47861,8.013705
375_R4_10,1.6854075,4.356063,19.292505,-5.527,0.6149975,-0.481025,3.337679,-13.953975,-2.357035,4.16611,-12.27337,0.1947225,4.9063915,-7.235495,1.5475135,1.5438745,-17.2620495,-2.3157945,-6.665423,7.4173205,4.78214,-0.970167,-2.152405,-13.14421,3.430295,10.6514515,-1.05777,1.0486505,1.4211815,9.393102,0.3579675,44.54,-1.0981225,-3.1237515,53.395,-2.038659,59.205,60.58,1.55784,-4.659715
375_R4_11,-2.079932,-5.874637,2.516385,-1.345605,-0.00672500000000001,7.70666,-0.090284,-7.2537,2.65739,-1.84304,9.01717,-3.3602555,0.537076,5.645425,2.4427825,1.4342115,8.2954485,1.5868575,3.7910255,-2.7101975,-3.194903,1.512098,3.28955,-0.97547,3.161075,3.1295945,4.982955,-1.3412585,1.6808535,5.617295,2.2663775,43.965,0.032482,0.5379475,53.925,1.7324025,56.575,55.245,2.01067,-12.466295
375_R4_12,-5.6279665,11.698116,-0.261955,-3.027175,-4.6030595,-5.203715,-3.4685495,-14.385425,-3.645525,-6.87356,0.142675,-0.481515,-3.668419,-10.36815,-1.919607,-0.87393,0.00442150000000002,-6.6984735,4.977998,2.439111,-6.485119,2.5305775,6.18352,-0.2404,1.8927,6.2856895,-1.06742,-7.1528315,-2.1555875,6.3716805,-3.318885,38.405,0.820976,1.118052,46.785,-5.563678,44.02,49.28,-7.902165,-6.903045
375_R4_13,-5.8091495,7.1921195,-5.0546,-0.062665,-2.217054,-2.766995,-2.3629835,-14.350285,-2.428275,-4.97588,-7.57506,0.6505955,-4.887508,-9.03134,-2.999351,-1.6140625,-5.6860345,-4.019371,-0.5265865,-6.1986835,-1.81877,1.0184915,8.481525,3.773985,-6.736885,-0.841599,-1.28491,-5.9932465,-1.570191,-2.783802,-3.5721565,38.93,0.862544,-2.119362,50.885,-7.423113,51.81,53.735,-3.65465,-10.120015
