id,Lactate..1
393_G5_23,-2.8254275
393_G5_24,4.3608595
393_G5_25,0.0067005
393_G5_26,2.351949
393_G5_27,1.95335
393_G5_28,-0.469156
393_G5_29,-3.107329
393_G5_30,-2.9430105
393_G5_31,-1.2107455
393_G5_32,1.327677
393_G5_33,1.371569
393_G5_34,-1.0497275
393_G5_35,-2.511149
393_G5_36,0.737022
393_G5_37,-2.3883035
393_G5_38,0.2666505
393_G5_39,-0.147432
393_G5_40,-0.136988
393_G5_41,-3.068349
393_G5_42,0.0289155
393_G5_43,-0.2429565
393_G5_44,-0.7863625
393_G5_45,0.204352
393_G5_46,0.1987145
393_G5_47,-3.200424
393_G5_48,0.404555
393_G5_49,-4.00015
393_G5_50,-0.2985355
393_G5_51,2.56438
393_G5_52,-1.543138
393_G5_53,4.026423
393_G5_54,-2.4568455
393_G5_55,-0.3002815
393_G5_56,0.644391
393_G5_57,-2.955494
393_G5_58,-0.0719545
393_G5_59,-2.293147
393_G5_60,0.0721555
393_G5_61,-0.579744
393_G5_62,-0.4880845
393_G5_63,0.50434
393_G5_64,-2.412995
393_G5_65,-2.119731
393_G5_66,-2.991834
393_G5_67,3.0851305
393_G5_68,3.7694015
393_G5_69,-0.3739615
393_G5_70,0.92134
393_G5_71,0.0417225
393_G5_72,0.28828
393_G5_73,-0.6768165
393_G5_74,-1.28708
393_G5_75,-0.00263799999999997
393_G5_76,2.021638
393_G5_77,0.962663
393_G5_78,1.3915855
393_G5_79,-2.5649855
393_G5_80,-1.536814
393_G5_81,-3.1471605
393_G5_82,-0.7429745
393_G5_83,-5.8533935
393_G5_84,-0.243115
393_G5_85,-0.258728
393_G5_86,1.2828025
393_G5_87,-1.907684
393_G5_88,-3.2637515
393_G5_89,-3.9117365
393_G5_90,-0.1025405
393_G5_91,0.736044
393_G5_92,-3.2933375
393_G5_93,2.311178
393_G5_94,-2.670454
393_G5_96,-2.5919245
393_R1_01,-1.28709
393_R1_02,1.5433
393_R1_03,-0.73378
393_R1_04,3.75535
393_R1_05,1.12252
393_R1_06,-1.31908
393_R1_07,-0.18016
393_R1_08,-1.45757
393_R1_09,-2.376245
393_R1_10,1.594055
393_R1_11,1.54618
393_R1_12,-0.44411
393_R1_13,0.930015
393_R1_14,1.708625
393_R1_15,2.257835
393_R1_16,-0.56106
393_R1_17,-0.33478
393_R1_18,0.971815
393_R1_19,2.732295
393_R1_20,-3.536915
393_R1_21,0.63534
393_R1_22,0.690395
393_R1_23,2.90622
393_R1_24,1.33888
393_R1_25,4.79771
393_R1_26,1.23564
393_R1_27,-1.34859
393_R1_28,-0.523895
393_R1_29,-1.810675
393_R1_30,1.59089
393_R1_32,0.867345
393_R1_33,-3.167855
393_R1_34,-1.404335
393_R1_35,1.88932
393_R1_36,0.12067
393_R1_37,2.56627
393_R1_38,1.763135
393_R1_39,0.12823
393_R1_40,-0.074705
393_R1_41,-1.110425
393_R1_42,1.750625
393_R1_43,-1.724825
393_R1_44,-1.45871
393_R1_45,-1.821795
393_R1_46,2.75288
393_R1_47,0.18079
393_R1_48,-0.99213
393_R1_49,1.139365
393_R1_51,2.516455
393_R1_52,-2.48539
393_R1_53,-0.98713
393_R1_54,1.799335
393_R1_55,2.820345
393_R1_56,1.0618
393_R1_57,0.898885
393_R1_59,1.36651
393_R1_60,0.31691
393_R1_61,2.330225
393_R1_62,2.30194
393_R1_63,3.32663
393_R1_64,2.262915
393_R1_65,1.221895
393_R1_66,-1.788975
393_R1_67,0.487245
393_R1_68,-2.127625
393_R1_69,0.1466
393_R1_70,3.104425
393_R1_71,2.552725
393_R1_72,-1.567475
393_R1_73,-2.28266
393_R1_74,-3.793925
393_R1_76,-1.101675
393_R1_77,3.46814
393_R1_78,-0.97267
393_R1_79,1.431435
393_R1_80,1.197185
393_R1_81,-3.184475
393_R1_82,-2.20356
393_R1_83,-0.47523
393_R1_84,-1.02319
393_R1_86,-2.01708
393_R1_87,-4.389295
393_R1_88,-2.805065
393_R1_89,-1.540045
393_R1_90,1.0437
393_R1_91,-1.376725
393_R1_92,-2.84712
393_R1_93,-2.502505
393_R1_94,-1.179995
393_R1_95,-1.661025
393_R1_96,-2.25607
393_R2_02,2.6742645
393_R2_03,1.2209735
393_R2_04,-0.8773285
393_R2_05,0.5015745
393_R2_07,2.2435365
393_R2_08,-2.933079
393_R2_10,2.806251
393_R2_11,-1.4613205
393_R2_12,-1.337261
393_R2_13,3.4063355
393_R2_14,2.9978195
393_R2_16,-2.305013
393_R2_17,-2.7647695
393_R2_18,3.3784885
393_R2_19,0.7341205
393_R2_20,1.101373
393_R2_21,-2.168613
393_R2_23,7.9701995
393_R2_24,-0.8533205
393_R2_25,3.01925
393_R2_27,0.98378
393_R2_28,-1.2499555
393_R2_29,2.8430295
393_R2_30,2.7382425
393_R2_31,2.7775915
393_R2_32,0.657589
393_R2_33,1.051545
393_R2_35,-1.221636
393_R2_36,-3.457207
393_R2_37,1.231638
393_R2_39,1.856809
393_R2_40,-1.9420435
393_R2_41,-1.0137095
393_R2_42,-1.3423115
393_R2_43,4.409829
393_R2_44,0.3650885
393_R2_45,-4.463155
393_R2_46,2.3743245
393_R2_47,-1.5509205
393_R2_48,-1.226237
393_R2_49,1.1325135
393_R2_50,-1.5096675
393_R2_51,-1.250927
393_R2_52,0.8931855
393_R2_53,2.948025
393_R2_54,-0.216532
393_R2_55,0.361
