PS	PH	EH	GYrad
4.63303819013342	6.21074658095031	8.34687206744271	6.76478831147235
5.33854832480216	5.45350298462992	8.21451109685703	6.72729343216698
6.17986598328351	5.67194380439149	7.74541135536623	6.91879380521517
6.39627590943164	5.57599990703096	4.98945864029005	6.39579253287966
6.06702847632739	5.04302859185081	6.92282531573345	5.21072892745358
5.32761854018812	5.80561163015744	6.63758574101149	6.69850952497931
5.35886820476258	6.18957797969396	6.46146679702331	5.3107861568026
6.31250525359381	5.66748451312608	6.37895434216029	6.01102319755354
4.49622454164211	5.65385551054473	5.40892977589538	5.35550989201319
6.64935169835702	6.00698218359833	6.18160310946534	6.04289037716223
6.16586346913711	6.53117100945636	5.70172252111432	6.56274514924014
6.52068446133826	6.73705888171457	6.97837180166048	7.5263376912951
5.53842310325179	6.59937381880719	5.4538248483305	5.56599766264231
5.69506636268833	5.44065167632893	7.17705114111356	5.29833304436324
5.42117943728722	5.7542715310163	6.88241000202015	7.29392780765209
7.60470149993328	5.34139636905328	6.37962460451774	5.66932121445089
6.55225307281211	5.60742285251443	6.58618065237787	4.7900815015582
5.66014805516528	5.24727040572356	6.13637002547855	6.55589349398836
6.33397081157706	6.4606678078079	7.13986109773091	4.84041824382355
6.52915889877225	6.42671048489365	6.06444687813926	5.17192252363423
7.39600477758479	5.78683326674869	7.37054129618862	5.83343242814946
5.47638242033591	5.64181118008362	7.46157279688182	7.94115635496876
5.57273062395997	6.11217216005736	6.06346930923449	7.72160179593354
4.9467493980284	5.33176245792442	6.81415872307672	6.69947127705951
5.27700541322541	6.20357423376265	6.64110256004988	5.23431040665775
5.61405361400845	4.88770720728431	5.84594467907465	4.94260665582098
6.56822894744091	6.61775191733443	6.0021360594882	5.14584021474973
5.60952028601662	5.50755976806932	5.32161152634258	6.42780277632721
5.35965829607334	5.2160774652944	5.32475355672013	5.11144325571578
5.09506319934813	5.31111612597702	5.02849831995398	6.52542879612226
7.21906557741845	5.29795786884133	5.4280516347428	6.4568416906802
6.46602389019481	5.2528684192382	6.53170745389025	5.3770823412986
5.27064874651541	4.75580591702232	5.88397230969858	5.35895007540525
5.91433967971387	6.82124958332858	5.52156707375401	5.72816536416136
6.35023104278531	5.92200305571977	5.2902309738758	7.43385954126091
5.14069785414023	5.12676290188634	6.75215500284631	7.02879413164588
4.70392642842878	6.62979777584898	7.50454209541558	5.74933972122233
4.61714874444586	6.56512143753655	5.65884611713662	4.43753215821942
5.16765587306856	6.56344600167704	6.75673428417266	5.71182216810974
5.29871260069101	5.99968274821832	7.67714592621995	6.44644228036398
6.09278415345816	5.14068243077935	5.47521505346857	5.19891095859352
6.22132742987506	5.71164682844992	5.41534786581438	6.77388375837431
5.51812738616946	6.03192388625614	5.83549921490509	6.16257886732582
4.95970604703546	6.4191805021194	6.07570032918209	5.95478034014865
6.81211314539665	5.75452887757296	5.69065346496966	6.44230518368094
7.86257740521033	5.87927415698735	6.29773021883647	5.95956372090089
6.88512725091707	5.77448139156291	5.50414861785458	5.17745059159093
7.65088839259453	5.98129494183573	7.70618278722901	5.87251349348683
5.30233813334192	5.34120990165824	6.29025810888525	5.50454622553372
5.63683865112044	5.55204845735921	5.51159223556555	6.83484061408381
7.63940116196697	5.59083802550903	6.52859136774499	6.93442129025901
6.10425112471536	6.69328497801843	5.68804980468154	7.36832650496031
5.29641077982603	5.73349333691475	6.05631356803384	4.844206515986
6.37922799878754	6.9887932701745	7.06862770922822	5.61129474442057
5.7683154785447	5.36910507434176	6.15578263173584	6.22230920652906
5.73820498188521	5.03757389363023	8.17023665349003	5.55102679109278
5.61713986888992	4.8138090290893	6.2002460695225	6.15544708987708
5.12870356890732	5.25081642307395	4.80740929610469	4.9945463188254
5.64528315197339	6.54760802347651	5.8791897059232	7.38367703100427
6.26517488090585	5.6317091567869	5.00634486845799	7.00160147739524
6.82361947204014	4.90458302043746	6.51287484322762	5.36686715763949
6.04605008518813	5.58500341936323	5.44324657065995	5.66100425534745
5.63556213488942	6.1554697955528	6.28959300605518	6.83554859737046
5.59369357091476	5.62765196138918	6.37700356875451	6.61839243157352
5.63535513001547	6.19428661794908	5.0371372727692	6.83448184671469
6.09635544275233	6.58411997269693	6.62560521029643	7.36484711234941
5.46339209998895	5.47123201544394	5.56954547846975	6.26212108764998
5.88022431566241	5.66639277099862	5.02452876367848	7.30810534073976
5.58562892401624	6.9061131894316	6.4768371774243	6.84543054658828
6.05895751458634	6.3071986816301	7.68122744716996	7.07505698153663
4.58475645713627	5.6589056539077	6.20061845009518	5.77954659197995
6.21171299997788	7.5240497438655	6.42479804620806	8.79036838133069
4.57393055374121	5.31806395237092	5.83709002230807	5.70688533801186
5.91385278240406	6.37388984944819	5.93373171659814	6.08355017408854
5.31938511684004	4.7552038785916	5.62574132890726	5.82644434752813
4.61968288341843	6.43034013095181	6.92867262677731	6.18725832808928
5.7961031023078	5.44856435146447	7.95739161446777	6.89719276685042
6.18919160109273	5.31107622462548	6.39144318932421	5.30872119801204
5.83792476598207	5.49617781290813	6.0703250123261	4.8779666922891
5.83791939530619	6.49418569435763	6.35318717645779	5.21874747256316
5.7395764042417	7.17595448326154	6.22577358874316	6.12251638096094
5.72884101914485	5.63330487489883	6.40173126050776	5.21135245883224
6.15659067907459	6.31084427280039	5.4217635025388	6.51131146874981
8.98438832710572	5.34419741632279	5.2373457342758	5.64743372244957
5.05665876682351	6.43519039398901	4.86038602830422	5.23800929709848
5.43102512090433	5.77073030314231	5.19245737152119	6.7656510654002
5.48451265906233	6.62097609034309	6.08386388789271	4.82028517753049
5.48001498143979	5.80028981731732	6.01025906475147	6.41297950112087
5.15141327395343	5.89731525792244	6.71251701926503	5.45833824648589
6.25690665530396	5.63420487626126	5.22175952201928	5.46593825680087
7.96859611954721	5.44732080381871	6.96579066205075	6.43517251722281
5.32754294649322	5.30197465226644	6.45739538286228	5.99549182956967
5.51536258961439	5.45081920880465	5.57686308893436	5.51534552646767
5.36557280082127	6.11578168713924	5.21360027165506	8.15718284666157
4.9678011172512	5.51379522917528	6.49842336777187	6.45329270729765
5.58550644328753	5.59659948872822	6.36574928040008	5.60212230114714
5.45190084953215	6.65353152920363	6.86612092093447	6.0000574926194
6.20094104490363	6.51219379629372	6.01599366711766	6.02639249464523
5.15875759094425	6.10579980278531	6.59018122714627	6.84293189911441
5.63044477720317	4.85639076633602	6.10269842064075	5.05330209273363
5.15217248098643	5.34055478013223	5.38006177590376	6.42280303472398
5.45654853166406	5.78940112715948	5.35695581339522	7.79246497938597
5.07199905556726	6.86660031357321	6.03378187987289	7.01221986913383
5.42948710319931	5.23952548769083	5.83996035524508	7.3305384714027
5.42581446706964	5.02493053672365	5.68951853578818	6.52454111054204
5.91164470289881	5.65330812726456	4.73689671907993	7.04762611312699
5.19657519765905	6.54942303377496	8.53322954704305	5.7616669236317
5.77749673398652	5.321628009243	6.22852354987728	5.77786243436459
5.13469068811179	7.86599581200467	5.96115575409891	7.29629682478816
5.86786320601373	7.10134850834448	6.75344464826042	5.69292118348352
5.52064705020802	5.31283473864204	5.65138951492622	6.75686549274689
5.65406884074911	5.35819062314051	5.49341242327913	6.85013822713097
4.96555471439039	6.07936210389934	5.86628913829537	7.16725684545482
5.82024680092244	5.48031992624036	6.49191877519296	5.34736243906281
6.25307571695777	7.37806337166389	6.20488543242278	7.94922519125621
5.44899301318919	5.17657506127755	6.25978728102346	5.80748406708026
5.99260728936848	5.46918766390777	6.23483362310679	6.5044019742131
6.1301675333457	6.29199198236355	6.51531455757846	6.89073412413504
5.83058134571186	5.12851362036463	7.29655886564981	6.51965774427218
5.8059831879645	5.37011956363561	6.09870976857532	5.69717291251361
6.59883539034393	8.22795950300741	5.74954793726675	6.76524923549116
5.94836268907791	6.06770761937045	7.23404864939293	7.15323084016842
6.39248956741669	4.98099333359275	5.27743102138324	6.29643753589156
6.56182819493852	5.83992742631544	5.83236544551819	6.23328048218722
6.38458299731825	5.06792243158191	5.64511165115551	5.66437868944988
5.93004163335342	5.62269759139097	4.77210503658038	6.25145763565512
