sample	AA	BB	CC	DD	EE	FF	GG	HH	II
20_31	1.80568674742693e-10	1.80568674742693e-10	0.00278281189756943	1.93637958814981e-08	0.0697395732616856	1.14839790500678e-08	0.92172530727697	0.00299217554490622	0.00276010080995769
20_44	1.01080854973884e-05	1.01080854973884e-05	5.57482433157944e-08	4.47159661143873e-07	0.0175895016051225	0.981478390017102	5.20971263100314e-08	1.56532391480137e-06	0.000909771877845584
20_45	1.55401236693877e-12	1.55401236693877e-12	1.62080684271857e-08	7.21839934508594e-12	2.16543457289789e-09	4.33954625704866e-12	0.999999949415356	1.60675824002367e-08	1.61288808789705e-08
20_54	0.0310650233419791	0.968718908066721	6.07082056299094e-09	3.60947101860035e-10	0.000117677966032228	4.29783302793729e-05	5.88232324128939e-09	1.08529482751348e-07	5.52914513456078e-05
20_56	0.0312192370537952	0.96872108158984	2.14373654533125e-09	9.58562735324136e-12	3.12516070698219e-06	1.14103072689476e-06	2.10666024967653e-09	2.87723813167032e-09	5.54080277240758e-05
20_57	7.35309042036811e-08	7.35309042036811e-08	7.45448176900098e-08	2.54513135477055e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006043e-08	0.999999471217845	7.53082919437005e-08
20_8	0.013904558339515	0.013904558339515	9.40466607513622e-05	1.77028016359343e-07	3.92477627428712e-05	4.82743982014463e-05	0.971921556379284	3.92478733166887e-05	4.83332186851017e-05
20_9	0.1076755919447	0.107675591944697	0.00125348639739548	5.1612717529364e-07	0.00215726191144537	8.89042523041873e-05	0.780952152893092	8.24027658399853e-05	0.000114091763356487
21_10	8.43180950437252e-10	1.12424126724968e-09	3.04042112403706e-12	4.00034190328217e-11	1.19992896283009e-10	0.999999877385399	2.89702355284891e-12	1.20225202662421e-10	1.2036100817696e-07
21_11	8.43180950437288e-10	1.12424126724972e-09	3.04042112403702e-12	4.00034190328188e-11	1.19992896282999e-10	0.999999877385399	2.89702355284875e-12	1.20225202662409e-10	1.2036100817696e-07
21_12	9.04463609415319e-10	1.20595147922043e-09	3.10635491656302e-12	4.08709361650941e-11	1.22595071177006e-10	0.999997062117127	2.95997571675912e-12	1.22999235075208e-10	2.93547989606766e-06
21_16	7.35926670046361e-08	9.81235560061807e-08	4.97382883437122e-08	2.54726873210991e-08	8.17966370399645e-08	7.54031974204708e-08	4.97382749396224e-08	0.999999470763155	7.53715348050801e-08
21_19	7.35926670046372e-08	9.81235560061821e-08	4.97382883437129e-08	2.54726873210998e-08	8.17966370399634e-08	7.54031974204687e-08	4.9738274939621e-08	0.999999470763169	7.53715348050801e-08
21_2	0.130502042084246	0.00561855710129333	6.42508424091947e-05	3.19320123692885e-06	5.10127082294688e-06	9.05140806243108e-06	0.863783462528832	5.09566749973349e-06	9.2458955868696e-06
21_20	8.4318095043724e-10	1.12424126724964e-09	3.04042112403702e-12	4.000341903282e-11	1.19992896283001e-10	0.999999877385399	2.89702355284883e-12	1.20225202662414e-10	1.20361008176967e-07
21_24	1.70384911367219e-12	2.27179881822954e-12	1.53125150944978e-09	2.54528186064375e-08	0.999999812308548	1.20021460029646e-10	1.44596962434905e-09	8.19318891668919e-08	7.72055228195555e-08
21_34	7.35926670046319e-08	9.81235560061765e-08	4.97382883437179e-08	2.54726873210998e-08	8.17966370399634e-08	7.5403197420474e-08	4.97382749396232e-08	0.999999470763169	7.53715348050812e-08
21_38	1.05550562528311e-12	1.40734083371082e-12	0.999999889071595	5.20091960240882e-10	1.53137836969882e-09	3.04123179538718e-12	7.21666818240394e-09	5.10423215460438e-08	5.06124482185039e-08
21_39	7.35926670046382e-08	9.81235560061835e-08	4.97382883437129e-08	2.54726873210998e-08	8.17966370399645e-08	7.54031974204697e-08	4.9738274939621e-08	0.999999470763169	7.53715348050812e-08
21_47	7.35926670046382e-08	9.81235560061849e-08	4.97382883437136e-08	2.54726873210998e-08	8.17966370399645e-08	7.54031974204697e-08	4.97382749396217e-08	0.999999470763169	7.53715348050812e-08
21_49	8.43180950478483e-10	1.12424126730465e-09	3.04042112418539e-12	4.00034190347665e-11	1.19992896288838e-10	0.999999877385371	2.8970235529902e-12	1.20225202669209e-10	1.20361053337255e-07
21_5	0.0309597579624596	0.96904014624343	2.46086079045261e-12	1.32424186998468e-12	3.97272544830124e-12	1.96656762809424e-09	2.41934875144482e-12	3.97329096717154e-12	9.38134033747311e-08
21_6	0.0309038006103838	0.969096105894798	2.45897941382556e-12	1.32322927895251e-12	3.96968769326605e-12	1.96494786367763e-09	2.41749952043581e-12	3.97025277934732e-12	9.15157435044774e-08
22_10	7.98033011385886e-08	7.98033011385909e-08	7.35452398972589e-08	2.51076032039895e-10	7.66137227824971e-08	1.19386632819856e-07	7.35452348403206e-08	7.53132634943357e-08	0.999999421738235
22_11	1.58155378943879e-12	1.58155378943879e-12	0.999999829156068	7.79297014828958e-12	2.29459200607866e-09	4.55693139197263e-12	1.62193188357491e-08	7.64793126464714e-08	7.58352024979691e-08
22_14	8.42457425758576e-10	8.42457425758576e-10	4.55667629630347e-12	3.99700063371204e-13	1.19892672685624e-10	0.999999877805472	4.34175908381314e-12	1.20124785322989e-10	1.20260286993705e-07
22_15	0.969042336440539	0.0309575816291865	3.15695717471389e-12	1.13255174542742e-14	3.39765509802551e-12	1.68189693446731e-09	3.10370097917456e-12	3.39813876061498e-12	8.02353195984157e-08
22_22	7.98047254579566e-08	7.98047254579566e-08	7.35465646174297e-08	2.51080558911331e-10	7.6613732178051e-08	1.19463551473791e-07	7.35465595603962e-08	7.53134239638573e-08	0.999999421655613
22_3	7.9804725457952e-08	7.9804725457952e-08	7.35465646174256e-08	2.51080558911388e-10	7.66137321780336e-08	1.19463551473764e-07	7.35465595604004e-08	7.53134239638444e-08	0.999999421655613
22_34	8.42457494067292e-10	8.42457494067292e-10	4.55667236416175e-12	3.99692921510036e-13	1.19892678266641e-10	0.99999987772852	4.34175943459783e-12	1.20124278090028e-10	1.20337240270002e-07
22_35	7.98047254579566e-08	7.98047254579566e-08	7.35465646174297e-08	2.51080558911331e-10	7.6613732178051e-08	1.19463551473791e-07	7.35465595603962e-08	7.53134239638573e-08	0.999999421655613
22_36	3.97344914057819e-09	3.97344914057819e-09	0.00271213034993106	5.33653990604229e-08	2.85617099096404e-07	0.997286151596671	5.10875635799252e-07	2.8625068530995e-07	5.73997670921392e-07
22_38	7.35309042036769e-08	7.35309042036769e-08	7.45448176900077e-08	2.54513135477055e-10	8.17280016585326e-08	7.53399280919703e-08	7.45447976006043e-08	0.999999471217845	7.53082919437005e-08
22_39	7.35309042036758e-08	7.35309042036769e-08	7.45448176900088e-08	2.54513135477055e-10	8.17280016585326e-08	7.53399280919703e-08	7.45447976006032e-08	0.999999471217845	7.53082919437005e-08
22_42	0.500471324099554	0.49952859389772	3.15974872698431e-12	1.13355320361215e-14	3.40065948840971e-12	1.68338415861918e-09	3.10644543946813e-12	3.40114357868807e-12	8.03062666747438e-08
22_45	0.0510375918173288	0.948962219585026	1.17341114277577e-11	5.59740332979022e-13	1.67922009001483e-10	8.31490153818858e-08	1.13746958025309e-11	1.68235858016459e-10	1.05088802852311e-07
22_5	0.968985742151365	0.0310141777546936	3.15967897667344e-12	1.133528030253e-14	3.40058396774963e-12	1.68324738252057e-09	3.10637739097381e-12	3.40106804695791e-12	7.83976148347818e-08
22_6	1.55401236666407e-12	1.55401236666407e-12	1.62080684243229e-08	7.21839934381119e-12	2.16543457251566e-09	4.33954573487898e-12	0.999999949415356	1.60675823973996e-08	1.61288789197754e-08
23_11	7.98033011385886e-08	7.98033011385886e-08	7.3545239897261e-08	2.5107603203991e-10	7.66137227824949e-08	1.19386632819853e-07	7.35452348403206e-08	7.53132634943336e-08	0.999999421738235
23_24	1.55401236693877e-12	1.55401236693877e-12	1.62080684271857e-08	7.21839934508594e-12	2.16543457289795e-09	4.33954625704866e-12	0.999999949415356	1.60675824002367e-08	1.61288808789641e-08
23_25	0.968985740602268	0.0310141773949941	3.15974872723572e-12	1.13355320902229e-14	3.40065948868793e-12	1.68338415883211e-09	3.10644543968382e-12	3.40114357895801e-12	8.03062680137283e-08
23_26	1.55401236666418e-12	1.55401236666418e-12	1.6208068424324e-08	7.2183993438115e-12	2.16543457251557e-09	4.33954573487905e-12	0.999999949415384	1.60675823973999e-08	1.61288789197756e-08
23_28	0.0312223346116901	0.968777583385586	3.1597487269844e-12	1.13355320361219e-14	3.40065948840986e-12	1.68338415861923e-09	3.10644543946826e-12	3.40114357868821e-12	8.03062666747495e-08
23_29	1.70228027248353e-12	1.70228027248353e-12	2.29474139272008e-09	2.5430300471186e-10	0.999999836164007	1.1991388366861e-10	2.16693402242099e-09	8.18594028800063e-08	7.71372940722467e-08
23_3	1.55401236693876e-12	1.55401236693876e-12	1.6208068427185e-08	7.21839934508579e-12	2.165434572898e-09	4.33954625704869e-12	0.99999994941537	1.60675824002368e-08	1.61288808789643e-08
23_37	1.55401236693877e-12	1.55401236693877e-12	1.62080684271852e-08	7.21839934508574e-12	2.16543457289789e-09	4.33954625704866e-12	0.999999949415356	1.60675824002362e-08	1.61288808789641e-08
23_39	1.55401236765753e-12	1.55401236765753e-12	1.62084038087644e-08	7.21839934862617e-12	2.16543457394038e-09	4.33954625913615e-12	0.999999949415029	1.60675824280902e-08	1.61288809065521e-08
23_43	1.62329449153455e-11	1.62329449153455e-11	1.69793174439076e-08	1.26406501053205e-08	0.00917975787593653	2.11632422654368e-09	1.56121645336248e-08	1.51039003161569e-06	0.990818684353114
23_44	7.98047254579566e-08	7.98047254579566e-08	7.35465646174297e-08	2.51080558911331e-10	7.6613732178051e-08	1.19463551473791e-07	7.35465595603962e-08	7.53134239638573e-08	0.999999421655613
23_6	7.98047254579759e-08	7.98047254579759e-08	7.35465646174412e-08	2.51080558911395e-10	7.66137321889439e-08	1.1946355147381e-07	7.35465595604108e-08	7.53134239638691e-08	0.999999421655641
23_7	7.35309042036758e-08	7.35309042036758e-08	7.45448176900088e-08	2.54513135477052e-10	8.17280016585314e-08	7.53399280919693e-08	7.45447976006032e-08	0.999999471217845	7.53082919436994e-08
23_8	1.70228027248358e-12	1.70228027248358e-12	2.29474139272008e-09	2.54303004711867e-10	0.999999836164014	1.19913883668616e-10	2.16693402242099e-09	8.18594028800098e-08	7.713729407225e-08
23_9	1.5993598870563e-12	1.5993598870563e-12	1.60022358711272e-05	8.31054942385844e-12	2.32889389551034e-09	4.60774523834913e-12	1.47896061041265e-07	0.999983770943189	7.65798900097168e-08
24_1	7.35926670046382e-08	9.81235560061849e-08	4.97382883437136e-08	2.54726873210998e-08	8.17966370399645e-08	7.54031974204697e-08	4.97382749396217e-08	0.999999470763169	7.53715348050812e-08
24_10	7.35926670046215e-08	9.81235560061458e-08	4.97382883436995e-08	2.54726873210933e-08	8.17966370399611e-08	7.5403197420474e-08	4.97382749396232e-08	0.999999470763127	7.53715348050812e-08
24_12	0.333542551490634	0.6664572827859	6.96472529710623e-12	4.98336055875342e-11	1.49500735817222e-10	7.40231256868999e-08	6.75140340038655e-12	1.4978015469155e-10	9.13375046487414e-08
24_13	7.53721154286833e-08	1.00496153904895e-07	5.09476200210044e-08	2.54746654898139e-08	8.18029898543093e-08	7.54090512086576e-08	5.09409313802616e-08	0.999999464179071	7.53773886076956e-08
24_14	7.9870534548531e-08	1.06494046064709e-07	4.90714755031198e-08	2.5128756004134e-08	7.66782595832957e-08	1.19487117124458e-07	4.90714721290119e-08	7.53767138724354e-08	0.999999418821629
24_15	1.0371158110969e-12	1.38282108146255e-12	7.21137272306353e-09	4.8174136416396e-10	1.44516721059006e-09	2.89612534981431e-12	0.999999969368901	1.07232972406379e-08	1.07642070729702e-08
24_19	7.35926670046319e-08	9.81235560061765e-08	4.97382883437179e-08	2.54726873211005e-08	8.17966370399657e-08	7.5403197420474e-08	4.97382749396246e-08	0.999999470763155	7.53715348050812e-08
24_21	0.429027619744441	0.570970704825599	7.06319477104184e-12	5.05382672637923e-11	1.51614731472714e-10	7.53077291060217e-08	6.84685682379837e-12	1.51898089446595e-10	1.59975428852854e-06
24_23	7.35926670046372e-08	9.81235560061835e-08	4.97382883437129e-08	2.54726873211001e-08	8.17966370399645e-08	7.54031974204687e-08	4.9738274939621e-08	0.999999470763169	7.53715348050801e-08
24_26	1.70384911367234e-12	2.2717988182298e-12	1.53125150945004e-09	2.5452818606439e-08	0.999999812308562	1.20021460029653e-10	1.44596962434913e-09	8.19318891668954e-08	7.7205522819562e-08
24_28	2.16000217557121e-06	6.77826605443008e-05	2.28399765414304e-05	0.000306167297201934	0.997715184942253	1.46410509568573e-06	2.19599094201257e-05	0.000920626204341671	0.000941814902432977
24_6	0.958906536541387	0.0410933678302381	2.45660163003033e-12	1.32194991838354e-12	3.96584961238051e-12	1.96316397062433e-09	2.41516143844036e-12	3.96641415248278e-12	9.36510333030986e-08
24_7	0.428571387547297	0.571428516729724	2.45903370391745e-12	1.3232586756084e-12	3.96977586529242e-12	1.96510753362336e-09	2.41755248586782e-12	3.97034096428859e-12	9.37437508341264e-08
24_8	1.05482516153386e-10	1.4064335487119e-10	1.68353831731381e-05	2.1544116250293e-07	2.40273287767479e-06	1.2946498428837e-08	7.50864883129724e-07	0.00563650668262999	0.994343275702681
24_9	0.031107314860515	0.968892517061594	6.97005211799788e-12	4.98717263781012e-11	1.49615098152802e-10	7.40841246884257e-08	6.75656592400129e-12	1.49894730785889e-10	9.36306694624785e-08
25_1	0.0311988507748425	0.968801069131225	3.15967897667344e-12	1.133528030253e-14	3.40058396774963e-12	1.68324738252055e-09	3.10637739097381e-12	3.40106804695786e-12	7.83976148347863e-08
25_15	0.500474970178615	0.499513964326985	9.7343624235452e-12	8.54411168661956e-13	2.56285792527609e-10	1.08880083413092e-05	9.20283639149995e-12	2.56781219741598e-10	1.76953213082637e-07
25_16	1.58155378943882e-12	1.58155378943882e-12	0.99999982915606	7.79297014828974e-12	2.29459200607864e-09	4.55693139197266e-12	1.62193188357494e-08	7.64793126464709e-08	7.58352024979642e-08
25_17	0.968985708260508	0.0310141478985613	8.94945179366445e-12	4.26906558524328e-13	1.28071898235004e-10	6.3416655741861e-08	8.67533024371524e-12	1.28311266733192e-10	8.01498418496192e-08
25_18	7.35309042036811e-08	7.35309042036811e-08	7.45448176900119e-08	2.54513135477063e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006043e-08	0.999999471217845	7.53082919437005e-08
25_19	7.98047254579566e-08	7.98047254579566e-08	7.35465646174297e-08	2.51080558911345e-10	7.6613732178051e-08	1.19463551473791e-07	7.35465595603962e-08	7.53134239638616e-08	0.999999421655613
25_2	0.232478415886675	0.232478415886694	3.71694395509488e-07	4.39223500587106e-08	0.535005233535961	1.04829845723746e-05	3.49658138298851e-07	1.32074431966665e-05	1.34789880086897e-05
25_20	0.500480442780008	0.499519413379066	8.94945179366445e-12	4.26906558524353e-13	1.28071898235011e-10	6.34166557418664e-08	8.67533024371499e-12	1.283112667332e-10	8.01498418496261e-08
25_25	1.48140087439213e-06	1.47861262533393e-06	2.27453085849113e-05	1.01366602368178e-08	3.04087838380178e-06	6.04514651079354e-09	0.99992038722853	2.2563430433985e-05	2.82869587587723e-05
25_3	1.55401236666411e-12	1.55401236666411e-12	1.62080684243229e-08	7.21839934381129e-12	2.16543457251569e-09	4.33954573487898e-12	0.99999994941537	1.60675823974001e-08	1.61288789197754e-08
25_30	7.9803301138575e-08	7.9803301138575e-08	7.35452398972547e-08	2.51076032039888e-10	7.66137227716074e-08	1.19386632819833e-07	7.35452348403164e-08	7.53132634943272e-08	0.999999421738206
25_36	1.55401236738287e-12	1.55401236738287e-12	1.6208403805902e-08	7.21839934735141e-12	2.16543457355799e-09	4.33954573696641e-12	0.999999949415029	1.6067582425253e-08	1.61288789473627e-08
25_37	7.9803301138575e-08	7.9803301138575e-08	7.35452398972547e-08	2.51076032039888e-10	7.66137227716074e-08	1.19386632819833e-07	7.35452348403164e-08	7.53132634943272e-08	0.999999421738206
25_39	7.35309042036748e-08	7.35309042036748e-08	7.45448176900077e-08	2.54513135476983e-10	8.17280016585117e-08	7.53399280919639e-08	7.45447976005894e-08	0.99999947121776	7.53082919436855e-08
25_5	0.500471325082884	0.499528594823175	3.15967897667366e-12	1.13352803025315e-14	3.40058396775007e-12	1.68324738252069e-09	3.10637739097408e-12	3.40106804695824e-12	7.8397614834793e-08
26_12	1.70228027248353e-12	1.70228027248353e-12	2.29474139272001e-09	2.5430300471186e-10	0.999999836164036	1.19913883668616e-10	2.16693402242112e-09	8.18594028800086e-08	7.71372940722478e-08
26_19	0.499845785261935	0.499845785261991	1.58260164465725e-09	5.28464012236339e-12	1.58933775319653e-09	1.49491186625151e-06	1.54916319795672e-09	0.000303535162791189	3.39467501937523e-06
26_2	3.77614719263084e-10	3.77614719263084e-10	5.09055359577161e-07	5.75562315761445e-08	0.346076309903491	2.66002512980006e-08	4.8068914336946e-07	0.653896507560602	2.61078796964226e-05
26_23	7.35309042036748e-08	7.35309042036748e-08	7.45448176900077e-08	2.54513135476983e-10	8.17280016585117e-08	7.53399280919725e-08	7.45447976005894e-08	0.99999947121776	7.53082919436855e-08
26_27	0.0311958793309605	0.968708806469981	6.07313225767074e-09	2.8949877703925e-10	8.68495860871293e-08	4.3351952922319e-05	8.26206223936598e-06	8.70117877994707e-08	4.35199598750638e-05
26_29	7.35309042036832e-08	7.35309042036832e-08	7.45448176900077e-08	2.54513135476983e-10	8.1728001658521e-08	7.53399280919725e-08	7.45447976005979e-08	0.99999947121776	7.53082919436941e-08
26_30	7.35309042036832e-08	7.35309042036832e-08	7.45448176900077e-08	2.54513135476983e-10	8.1728001658521e-08	7.53399280919725e-08	7.45447976005979e-08	0.99999947121776	7.53082919436941e-08
26_32	7.98047254579702e-08	7.98047254579702e-08	7.35465646174423e-08	2.5108055891136e-10	7.66137321889559e-08	1.19463551473805e-07	7.35465595604087e-08	7.53134239638701e-08	0.999999421655613
26_33	3.42729292814223e-12	3.42729292814223e-12	4.61887813871762e-09	2.35736760218681e-09	0.999916308692397	2.41349412401544e-10	4.36136523715838e-09	7.59783340300634e-07	8.29199384467981e-05
26_42	0.968985787050604	0.0310141328554546	3.15967897669755e-12	1.13352803558145e-14	3.40058396778177e-12	1.68324738261231e-09	3.10637739096596e-12	3.40106804698309e-12	7.83976100114545e-08
26_44	1.70228027248356e-12	1.70228027248356e-12	2.29474139272005e-09	2.54303004711856e-10	0.999999836164007	1.19913883668608e-10	2.16693402242096e-09	8.18594028800051e-08	7.71372940722752e-08
26_6	0.965906031470664	0.0340938865265941	3.15974872723581e-12	1.13355320902235e-14	3.40065948868807e-12	1.68338415883221e-09	3.10644543968386e-12	3.40114357895805e-12	8.03062680137255e-08
26_7	7.35309042036832e-08	7.35309042036832e-08	7.45448176900119e-08	2.54513135477063e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006064e-08	0.999999471217845	7.53082919437026e-08
26_8	7.35309042036832e-08	7.35309042036832e-08	7.45448176900077e-08	2.54513135476983e-10	8.1728001658521e-08	7.53399280919725e-08	7.45447976005979e-08	0.99999947121776	7.53082919436941e-08
26_9	4.79681844969704e-06	4.82284241212584e-06	0.999990014931341	4.88468795632192e-10	7.80359269789364e-08	8.61685946135517e-08	1.69646251552268e-08	7.79514681743093e-08	1.0579870387082e-07
27_2	5.40757597309058e-08	7.21010129745395e-08	5.48214073865344e-08	3.74345707076162e-08	6.01040473241196e-08	5.54061357102513e-08	5.48213926125648e-08	0.999999537391837	7.38438266406334e-08
27_25	0.0266371049568247	0.973362750836229	7.67745983147632e-12	7.32453254013432e-11	1.0986792861427e-10	5.43995083955523e-08	7.44230502172123e-12	1.10073273432787e-10	8.9499113519607e-08
27_29	5.40757597309058e-08	7.21010129745395e-08	5.48214073865344e-08	3.74345707076156e-08	6.01040473241196e-08	5.54061357102498e-08	5.48213926125664e-08	0.999999537391837	7.38438266406334e-08
27_32	5.40757597309051e-08	7.21010129745395e-08	5.48214073865344e-08	3.74345707076156e-08	6.01040473241187e-08	5.54061357102498e-08	5.48213926125656e-08	0.999999537391837	7.38438266406334e-08
27_33	0.000674020932590476	0.000897408523718263	5.3719808501234e-09	9.43070421894746e-08	1.41440099741349e-07	0.99824509151202	5.0786311460149e-09	1.41714125697754e-07	0.00018309111979042
27_36	1.25200577316325e-12	1.66934103088435e-12	1.68775389755411e-09	3.7406103349357e-08	0.999999823374581	8.81935215634337e-11	1.59375465932377e-09	6.02045777118129e-08	7.56421062969656e-08
27_4	5.40757597309047e-08	7.2101012974539e-08	5.48214073865332e-08	3.74345707076164e-08	6.01040473241217e-08	5.5406135710251e-08	5.48213926125652e-08	0.999999537391851	7.38438266406371e-08
27_41	0.0267820214523246	0.973217832045928	7.68347522693811e-12	7.33027237032179e-11	1.09954026039434e-10	5.4445354363003e-08	7.44813509113141e-12	1.10159531785177e-10	9.17478400600844e-08
27_42	5.40757597309058e-08	7.21010129745416e-08	5.48214073865344e-08	3.74345707076167e-08	6.01040473241204e-08	5.54061357102513e-08	5.48213926125664e-08	0.999999537391837	7.38438266406345e-08
27_48	1.14279038914701e-12	1.52372051886268e-12	1.19191560977235e-08	1.06165409419789e-09	1.59241846389745e-09	3.19121790664315e-12	0.999999957790508	1.18158433424222e-08	1.58145616779239e-08
27_50	1.142790389147e-12	1.52372051886267e-12	1.19191560977238e-08	1.06165409419787e-09	1.59241846389743e-09	3.19121790664317e-12	0.999999957790508	1.18158433424224e-08	1.58145616779304e-08
27_52	1.16304943485036e-12	1.55073257980048e-12	0.999999854630271	1.14616651912445e-09	1.68740812274919e-09	3.35109815046383e-12	1.19278321259711e-08	5.62430645696236e-08	7.43591862129662e-08
27_55	0.02678201111798	0.973217897681952	2.71269312783296e-12	1.94634492138866e-12	2.91951727647592e-12	1.44512590767148e-09	2.66693302971827e-12	2.91993287295648e-12	8.97417803648879e-08
27_56	5.40757597309058e-08	7.21010129745395e-08	5.48214073865344e-08	3.74345707076167e-08	6.01040473241196e-08	5.54061357102513e-08	5.48213926125656e-08	0.999999537391837	7.38438266406345e-08
27_6	0.964541732347128	0.0354581743383358	2.71070585811072e-12	1.94491931865964e-12	2.91737887296185e-12	1.44415272954629e-09	2.66497889693381e-12	2.91779416530005e-12	9.18572304484543e-08
28_19	1.70228027248353e-12	1.70228027248353e-12	2.29474139272001e-09	2.54303004711867e-10	0.999999836164036	1.19913883668616e-10	2.16693402242106e-09	8.18594028800063e-08	7.71372940722478e-08
28_21	1.60055677708753e-06	1.60055677708753e-06	1.6016178524334e-06	5.56170103158648e-09	1.66754447694163e-06	3.24910608994333e-06	1.60161635461237e-06	0.00445380138933691	0.995534872050646
28_22	7.35309042036832e-08	7.35309042036832e-08	7.45448176900119e-08	2.54513135477063e-10	8.17280016585349e-08	7.53399280919703e-08	7.45447976006064e-08	0.999999471217845	7.53082919437026e-08
28_23	8.42457425758528e-10	8.42457425758528e-10	4.5566762963036e-12	3.99700063371192e-13	1.1989267268562e-10	0.999999877805529	4.34175908381327e-12	1.20124785322982e-10	1.20260286990194e-07
28_30	6.89259441924018e-12	6.89259441924018e-12	4.44617615453045e-06	4.66534528294324e-08	0.978590424700814	3.0360674384713e-10	0.0214047626107839	1.64569970413541e-07	1.54971424291416e-07
28_31	1.58155378943883e-12	1.58155378943883e-12	0.999999829156053	7.7929701482898e-12	2.29459200607863e-09	4.55693139197269e-12	1.62193188357491e-08	7.64793126464693e-08	7.58352024979658e-08
28_33	1.45858838167161e-11	3.02956572976965e-10	0.997983747321805	4.94198569957189e-09	1.48219794528797e-06	3.47522861575279e-09	2.24525625763168e-06	0.000920332701935108	0.00109218378729666
28_39	1.70228029308454e-12	1.70228029308454e-12	2.29474164023997e-09	2.5430436943078e-10	0.999999836152866	1.19913885145623e-10	2.16693404905065e-09	8.1870539475433e-08	7.7137295082521e-08
28_40	7.35309042036748e-08	7.35309042036748e-08	7.45448176900077e-08	2.54513135476954e-10	8.17280016585117e-08	7.53399280919639e-08	7.45447976005894e-08	0.99999947121776	7.53082919436855e-08
28_41	1.45853766151806e-11	3.0294602846341e-10	0.99798384936469	4.94198538589e-09	1.48214648362714e-06	3.47510889142553e-09	2.24522874273183e-06	0.000920300733990022	0.00109211379147051
28_42	1.71153768470664e-12	1.71153768470664e-12	2.33910833714069e-09	5.7143801697174e-10	0.999999617775688	2.58476562390887e-10	2.16774094226126e-09	1.83786967544178e-07	1.93097156847822e-07
28_43	0.031064851298043	0.968935004861027	8.94945179366471e-12	4.26906558524365e-13	1.28071898235011e-10	6.34166557418718e-08	8.67533024371536e-12	1.28311266733201e-10	8.01498418496283e-08
28_44	7.35309042036769e-08	7.35309042036769e-08	7.45448176900098e-08	2.54513135477059e-10	8.17280016585338e-08	7.53399280919725e-08	7.45447976006032e-08	0.999999471217845	7.53082919437016e-08
28_50	0.0314465189600116	0.96855339746977	3.15981336198449e-12	1.13360525390674e-14	3.40074397573609e-12	1.68392730120726e-09	3.10649597934369e-12	3.40126334174153e-12	8.18732146862486e-08
28_6	0.500436447108083	0.499493782603485	3.57284341529853e-12	4.68603543892083e-14	1.40565657242614e-11	6.44493353239326e-05	3.49731116722359e-12	1.40776776958238e-11	5.32091787493541e-06
29_1	1.25200209364893e-12	1.66933612486525e-12	1.6877489828371e-09	3.74059972030354e-08	0.999999822217434	8.81932656976633e-11	1.59375001623567e-09	8.02725319933061e-08	5.67314235956416e-08
29_12	0.0102584694175211	0.0136779592233619	2.59476730410244e-06	4.61387685135897e-05	0.973447256323947	8.51158519540526e-05	0.00229810936747575	9.89736286142754e-05	8.538265128984e-05
29_17	7.20803445773431e-08	9.6107126103122e-08	7.30742559728908e-08	4.98984526685827e-08	8.01156843710119e-08	7.38536707174063e-08	7.30742362799138e-08	0.99999940797358	7.38226586483167e-08
29_2	1.1427903761618e-12	1.52372050154898e-12	1.19194027903854e-08	1.06165409039204e-09	1.59241845817623e-09	3.19121751171366e-12	0.999999957805302	1.57544578330797e-08	1.18609198539429e-08
29_29	7.2080344577339e-08	9.61071261031179e-08	7.30742559728836e-08	4.98984526685799e-08	8.01156843710119e-08	7.38536707174032e-08	7.30742362799055e-08	0.999999407973566	7.38226586483104e-08
29_30	1.25200209364888e-12	1.66933612486518e-12	1.68774898283693e-09	3.74059972030312e-08	0.999999822217392	8.8193265697662e-11	1.5937500162356e-09	8.02725319933038e-08	5.67314235956359e-08
29_35	1.25200209364895e-12	1.66933612486528e-12	1.68774898283712e-09	3.74059972030344e-08	0.99999982221742	8.8193265697662e-11	1.59375001623569e-09	8.02725319933106e-08	5.67314235956424e-08
29_37	0.0266659839176453	0.973333894126168	7.68292865608417e-12	7.32974950023783e-11	1.09946189807618e-10	5.44382592116661e-08	7.44760634799738e-12	1.46868907867317e-10	6.71726716745006e-08
29_39	6.19533214694977e-10	8.26044286259974e-10	3.36609082923059e-12	6.38319079987264e-11	8.93825115796725e-11	0.999999909827043	3.19290976490693e-12	1.19679881909962e-10	8.84479243861866e-08
29_4	1.16304941188702e-12	1.5507325491827e-12	0.999999854472374	1.14616652325022e-09	1.68740813827084e-09	3.35109818274305e-12	1.19278323951476e-08	7.49907571315131e-08	5.57693944323063e-08
29_49	7.20803445773411e-08	9.61071261031193e-08	7.30742559728888e-08	4.98984526685813e-08	8.01156843710096e-08	7.38536707174042e-08	7.30742362799117e-08	0.99999940797358	7.38226586483146e-08
29_6	0.0266851607310493	0.973314768867434	2.71258699395992e-12	1.94627068238206e-12	2.91940590477661e-12	1.44515617912711e-09	2.6668282946584e-12	3.89309532036492e-12	6.89422191958764e-08
29_7	7.2080344577339e-08	9.61071261031193e-08	7.30742559728888e-08	4.98984526685813e-08	8.01156843710096e-08	7.38536707174042e-08	7.30742362799117e-08	0.99999940797358	7.38226586483146e-08
