sample	AA	BB	CC	DD	EE	FF	GG	HH	II	JJ	KK	LL	MM	NN	OO	PP	QQ	RR	SS
MAGIC.108	1.63980900162253e-09	9.29147987480906e-08	7.7749231526087e-08	9.29478631170327e-08	9.33700695949987e-08	9.33700659313755e-08	9.30010963699837e-08	1.85957092571838e-08	9.29081490374504e-08	0.999998022671716	9.33700690939652e-08	3.95191763215927e-07	7.77492315190135e-08	9.27835924269067e-08	9.29081488898259e-08	7.77492325707285e-08	2.78276057363101e-07	1.10270412508197e-07	1.02532983323228e-07
MAGIC.109	1.75936015163594e-09	1.60768523975963e-06	3.77813992649535e-07	1.89583748204516e-06	0.00197482915097352	0.99483914435323	1.49302438913008e-06	1.39083508925113e-07	3.96610882792669e-06	3.99056855655708e-07	0.00161169022626259	0.00155314333194815	3.77100172254371e-07	1.35682157185152e-06	5.40892184021036e-06	3.77106430045484e-07	3.94426290167827e-07	1.03625155689604e-06	2.3619400661009e-06
MAGIC.11	7.32017608708828e-10	2.03013627535623e-07	9.40457650631669e-08	4.55693163385031e-07	1.1308913401257e-07	1.13115074426428e-07	3.5556309208864e-07	2.24925282852451e-08	1.13086269267265e-07	8.19083241782901e-05	1.13193233600618e-07	2.01913224062503e-07	9.40495051120386e-08	1.12830360989187e-07	9.89354579129352e-07	9.40502829885118e-08	0.999914403597825	4.8742025854517e-07	1.24435880508938e-07
MAGIC.110	2.21951262075154e-10	1.221991103878e-07	8.66192701108455e-08	1.64021657810722e-07	4.58084895065617e-07	4.60857882449292e-07	1.95966096623797e-07	2.77589396276685e-08	1.09838733860881e-06	9.3329258391281e-08	5.04140038809276e-07	2.59812523383443e-07	8.66822539216828e-08	2.56275502572443e-07	0.999995692251492	8.66791681690658e-08	9.33293167314259e-08	1.38381283578251e-07	1.75002019419739e-07
MAGIC.111	2.46643296602111e-10	1.37337548626899e-07	9.0181550091396e-08	1.97933739022922e-07	1.15450600503793e-05	3.10122020158525e-06	2.179181062107e-07	2.88911300372287e-08	1.56563009884573e-06	9.75649538172982e-08	0.999972403189742	3.63496816737198e-07	1.001141960074e-07	3.44120313743722e-07	9.00672099126297e-06	1.00114198646789e-07	9.70976757907131e-08	3.86223356507791e-07	2.16938687034566e-07
MAGIC.112	2.01757027690883e-09	1.67772124349641e-07	1.19094771246123e-07	1.68259801938104e-07	5.04589454427526e-07	0.000117100063684972	1.68257174544773e-07	2.84746028863801e-08	4.92770601527257e-07	6.09364272260439e-07	4.2842213070168e-07	0.999878116474658	1.1894687842802e-07	3.69234663282979e-07	6.47877258361241e-07	1.18946503085192e-07	2.519870436843e-07	1.42586578536336e-07	4.44860237259404e-07
MAGIC.113	2.71991456709594e-08	2.43172038352231e-05	0.199921719603555	1.49865799548349e-05	1.50520794726287e-05	1.50518006955416e-05	1.51084819001273e-05	3.57439774390936e-06	1.50514171858244e-05	1.35662867454891e-05	1.50620069587966e-05	1.36240287191599e-05	0.798132732719193	2.41004943926408e-05	1.50623132874164e-05	0.00171582437301672	1.3566424127187e-05	1.79595654855577e-05	1.3613024586411e-05
MAGIC.114	3.14171350459741e-10	1.72800269073721e-07	8.60159589660135e-08	0.999997237944324	1.65727163343163e-07	1.64898155224662e-07	3.42501837314997e-07	8.00642324801234e-08	1.63354435086064e-07	9.30871400749414e-08	1.65804624408363e-07	1.10536517530213e-07	8.60161928931145e-08	1.21900879512943e-07	1.63432417949555e-07	8.60161928978459e-08	9.33432126489593e-08	5.55960556147598e-07	1.1028172146789e-07
MAGIC.115	2.21951262252227e-10	1.22199110485289e-07	8.66192701163918e-08	1.64021657944237e-07	4.58084896374403e-07	4.60857887659335e-07	1.95966096781481e-07	2.77589396294518e-08	1.09838734174699e-06	9.33292584343054e-08	5.04140040950292e-07	2.59812525407027e-07	8.66822551982533e-08	2.56275503219847e-07	0.999995692251476	8.66791681772692e-08	9.33293167745903e-08	1.38381283643869e-07	1.75002019687802e-07
MAGIC.116	2.43805468373166e-10	1.1026046469783e-07	7.80249549337763e-08	1.10148098186451e-07	1.74107897201029e-07	1.74724840623001e-07	1.10148120389603e-07	1.86868035692966e-08	1.74112501403985e-07	1.02543537170734e-07	1.74056112733188e-07	1.93047451003985e-07	7.80248510270889e-08	1.74251417335759e-07	1.74063658358665e-07	7.8024857436674e-08	1.02543048264614e-07	9.29695380298606e-08	0.999997880018041
MAGIC.117	3.35809075252827e-10	1.84595302009912e-07	8.60380214088423e-08	0.999997175346088	1.66076366243638e-07	1.65245916146013e-07	3.87190516168105e-07	8.00850640355671e-08	1.63703496228834e-07	9.31410094114234e-08	1.66373777299346e-07	1.10769633126838e-07	8.61485232532861e-08	1.23320954327862e-07	1.64141093872851e-07	8.61469753537876e-08	9.47902949254072e-08	5.56142544951221e-07	1.10408614195812e-07
MAGIC.118	1.47161916491996e-08	8.36395980614793e-07	3.2850409923887e-07	1.81991852024102e-06	3.99147380308962e-07	4.45005306912721e-07	1.56327151465755e-06	7.85704296718317e-08	3.971812216619e-07	0.998700159006605	3.97972489401562e-07	1.97611558867507e-05	3.28501759907394e-07	3.94956988945715e-07	3.960950406248e-07	3.28501764198431e-07	0.00126913610897199	2.77968911432328e-06	4.35300731207001e-07
MAGIC.119	1.5683611411821e-10	1.402182182947e-07	0.999989012070344	8.64156054901928e-08	8.88191879921831e-08	8.6851956279705e-08	8.71187525913516e-08	2.06106373012929e-08	8.75378645422103e-08	7.82258760619024e-08	8.67971451232511e-08	7.86134233724098e-08	5.33821765712628e-06	1.38971212973914e-07	8.67919470915597e-08	4.32145911226894e-06	7.82266680244865e-08	1.04400962606894e-07	7.84966022385383e-08
MAGIC.12	8.85615952233743e-08	4.00508535766454e-05	2.84847258309701e-05	4.01234817664014e-05	0.000146726875784678	0.0402456555199412	4.00875856624109e-05	6.782103075195e-06	0.00014661927972589	3.72300454073861e-05	0.00011974619247037	0.044553572117812	2.84309084005821e-05	0.000101949509017474	0.000200107378523922	2.84311510284472e-05	3.72301205555273e-05	3.39216538937397e-05	0.914164761935932
MAGIC.120	3.78846055352723e-11	2.04975103469302e-08	2.04253301278625e-08	1.82704309311031e-07	2.78784044405133e-08	2.78790814247666e-08	2.74846168125679e-08	0.999999248644277	2.75909431945954e-08	1.86255140342107e-08	2.78784044411418e-08	1.86452268197306e-08	2.04253301278635e-08	2.05769628245204e-08	2.75909422544926e-08	2.04253317905249e-08	1.85373529275249e-08	2.25521990576429e-07	1.86305953500331e-08
MAGIC.121	2.25785525806484e-10	1.25722164462355e-07	8.93270208146928e-08	1.68087177727532e-07	0.999988114041376	2.51362918409017e-06	1.99244845314634e-07	2.81121465783644e-08	1.06276334123057e-06	9.45558819321327e-08	5.99953377228407e-06	2.94531259207965e-07	8.73044613744563e-08	2.58940513897126e-07	4.64214672416254e-07	8.73044654995448e-08	9.40834384747892e-08	1.41553984044591e-07	1.76824510719298e-07
MAGIC.122	1.34117608775614e-09	1.11526821390651e-07	7.91060071014815e-08	1.11817157873198e-07	2.94535322645416e-07	2.0722922536167e-06	1.11826170754341e-07	1.89326032547572e-08	2.87519844359829e-07	4.05144282048821e-07	2.67429116038929e-07	0.99999512337035	7.90530566904028e-08	2.33892230085261e-07	2.64361329201509e-07	7.90530476721792e-08	1.67536956256899e-07	9.44355339688721e-08	1.96826744291039e-07
MAGIC.123	2.4380443541457e-10	1.10260121607224e-07	7.80247158058634e-08	1.10148094054145e-07	1.74107890191928e-07	1.74724833564124e-07	1.10148115965717e-07	1.86868028682337e-08	1.74109631693656e-07	1.02543112499357e-07	1.74056105726173e-07	1.93046660938798e-07	7.80246118994939e-08	1.74239429391243e-07	1.74059423505522e-07	7.80246119116641e-08	1.0254262970082e-07	9.29695345420245e-08	0.999997880039869
MAGIC.124	1.61992092445121e-10	1.52749480568519e-07	2.30914047577982e-05	8.92576120413504e-08	8.96630680637357e-08	8.9651713076733e-08	9.15159388815623e-08	2.12885229547125e-08	8.96442750587836e-08	8.07978030550843e-08	8.97222118098927e-08	8.11482255504275e-08	5.297355648039e-05	1.44149142588541e-07	8.97059613222082e-08	0.999922556736184	8.08051776591957e-08	1.06964094950845e-07	8.10773619289631e-08
MAGIC.125	0.999999989046778	3.52473993091816e-10	1.56908493558636e-10	3.15272930260934e-10	2.27492480180385e-10	2.27536944394947e-10	3.18099969377127e-10	3.78977338212727e-11	2.22434828958269e-10	4.35847929298204e-09	2.2749229964687e-10	2.95418871682736e-09	1.56908493132507e-10	2.2206423245771e-10	2.22428218914671e-10	1.56908493154898e-10	3.63595108588612e-10	1.87392998960085e-10	2.45648609027338e-10
MAGIC.126	2.21237941222875e-10	1.97185080348931e-07	1.38377667176365e-07	1.220660932176e-07	2.55420622222567e-07	2.55427913868627e-07	1.2224719768432e-07	2.06820409563923e-08	2.55420137799331e-07	9.30385401072364e-08	2.55477597158877e-07	2.31191247283782e-07	1.38378043108817e-07	0.999997150147099	2.55476746504338e-07	1.38378048966745e-07	9.30388369587024e-08	1.03033311476176e-07	1.74792539630776e-07
MAGIC.127	3.49745381661559e-10	0.99999789536003	1.39856377513347e-07	1.72145801871586e-07	1.23917849433919e-07	1.2309097252374e-07	1.72230945899399e-07	2.05445568074051e-08	1.21550648006574e-07	9.28714984077889e-08	1.23917849194549e-07	1.1002607210595e-07	1.39856377512582e-07	1.97424907324653e-07	1.21550646272766e-07	1.3986011486802e-07	9.28342061497861e-08	1.02440555639475e-07	1.10170844013307e-07
MAGIC.128	2.05882739644717e-10	1.84081204309842e-07	0.999622950161405	1.13439955198029e-07	1.16595236509182e-07	1.14012777335045e-07	1.14365433739253e-07	2.70561058714257e-08	1.14913173644217e-07	1.026890889555e-07	1.13940853824312e-07	1.03197842435194e-07	0.000369583611510955	1.82431726529358e-07	1.13933988899651e-07	5.72257941294928e-06	1.02690131511631e-07	1.37049789202505e-07	1.03044479420838e-07
MAGIC.129	2.0862451588854e-07	0.000185943360807629	0.000610924253627269	0.000114950859459971	0.000115451651098127	0.000115454958132733	0.000115010840366803	2.74165353121302e-05	0.000115451432136588	0.00010405694455755	0.000115527797155502	0.0001044998355947	0.529161573732376	0.467243314226759	0.000115540098073996	0.00140844543706152	0.000104056942581308	0.000137754612613769	0.000104417857767781
MAGIC.13	2.33327946981935e-10	9.78991632638666e-07	1.4224125704981e-07	9.8050312773318e-07	2.05130456966946e-06	3.86957662128095e-06	2.03957440465813e-07	4.20897496885484e-07	4.28611901830306e-07	9.60901735759178e-08	2.05292844812067e-06	2.38832908340108e-07	1.42244120075459e-07	0.99998673018292	4.20795022321939e-07	1.4225562736391e-07	9.47760578049843e-08	8.2772750501571e-07	1.77849846827606e-07
MAGIC.130	8.93572927450024e-10	4.05012176483707e-07	1.15313185525642e-06	4.04500661172388e-07	0.000455935123249854	1.20687266219028e-06	4.04284432269746e-07	5.75812132086874e-08	2.4736165200361e-06	3.48312539932286e-07	1.10423275526057e-06	1.33342191555143e-06	2.40426707701704e-07	9.94910510563649e-07	1.10170741915405e-06	2.40426707719095e-07	3.48312680711175e-07	3.19568728170853e-07	0.999531927663691
MAGIC.131	3.19303972022677e-10	1.7263935568421e-07	8.82058437370368e-08	3.42967286395544e-07	2.02592407553497e-07	2.01143482102698e-07	0.999997528825719	2.76425654616767e-08	1.96044222704845e-07	9.30274241048124e-08	1.99189558625474e-07	1.10407405226805e-07	8.82058439775991e-08	1.21970884284013e-07	1.96040644489462e-07	8.82079405104019e-08	9.45822789254446e-08	1.37848953605666e-07	1.10138879547683e-07
MAGIC.132	2.86326815622699e-10	1.57632842353879e-07	1.72986595600172e-07	2.11655400059245e-07	5.93998005505808e-05	8.7417849323944e-07	2.52945551698043e-07	3.21576446459826e-08	0.999933616304726	1.0996722008982e-07	1.33579136552369e-06	4.90411244834499e-07	1.00245943714116e-07	4.10524332770989e-07	1.80314136669197e-06	1.00245943713375e-07	1.09965254984847e-07	5.57393720501456e-07	2.64365470547424e-07
MAGIC.133	2.26575442990804e-10	2.08741133869411e-06	2.67699927956075e-06	1.2510999575293e-07	2.70828733773984e-07	2.6602997498362e-07	1.26079485821814e-07	2.11966824188693e-08	2.64245812334723e-07	9.52826587740869e-08	2.70908536280335e-07	2.39944929664644e-07	2.67759646444409e-06	0.999988069748395	2.63682403478109e-07	2.16331721171347e-06	9.52829617209622e-08	1.05597650451467e-07	1.80510906983387e-07
MAGIC.134	1.86069809995468e-10	1.0244613384799e-07	1.03516373156783e-07	5.50725881010641e-07	1.3943694500537e-07	1.38508986535706e-07	1.37218941717701e-07	7.9383031311343e-08	1.39283655769047e-07	1.1036706619037e-07	1.3843912080696e-07	9.31977124908155e-08	1.02773264634962e-07	1.02714300187979e-07	1.37656711728908e-07	1.02773264637461e-07	1.10570220785923e-07	0.99999761789587	9.29064497549267e-08
MAGIC.135	1.63084498345243e-09	9.29129497483408e-08	7.77490193638264e-08	9.29465866748162e-08	9.33697746258225e-08	9.33697707717906e-08	9.30006950306736e-08	1.85956584567879e-08	9.29078555358377e-08	0.999998022844569	9.33697744249206e-08	3.95190513943663e-07	7.77490193634115e-08	9.27832996055009e-08	9.29078556781706e-08	7.77490204151186e-08	2.78140045303098e-07	1.10250087795133e-07	1.02532659741794e-07
MAGIC.136	3.30616031596063e-10	9.26801055349115e-08	7.75858382590306e-08	9.30068870390109e-08	9.27126901464399e-08	9.27126931612266e-08	9.34196369423144e-08	1.85559398204653e-08	9.2711761606863e-08	2.78005003402048e-07	9.27127962084727e-08	1.64501320333343e-07	7.75858384708111e-08	9.25879434398892e-08	9.27119746679637e-08	7.75872251623886e-08	0.999998258061332	1.10225057167044e-07	1.02305339225545e-07
MAGIC.137	2.21959618931054e-10	1.22203711371421e-07	8.66195561707857e-08	1.64028182976849e-07	4.5814726703081e-07	4.61124694556811e-07	1.95973932853795e-07	2.77590692884598e-08	1.09880517635793e-06	9.33313008682878e-08	5.04242749355573e-07	2.59907414616026e-07	8.6742038265812e-08	2.56305900230896e-07	0.999995691176867	8.66795802736625e-08	9.33313657820312e-08	1.38384585549476e-07	1.75014637660138e-07
MAGIC.138	3.49745381664535e-10	0.999997895360023	1.39856377844955e-07	1.72145801907799e-07	1.23917849482568e-07	1.23090972548136e-07	1.72230945902051e-07	2.05445568075836e-08	1.2155064800843e-07	9.28714984085718e-08	1.23917849243229e-07	1.10026072106995e-07	1.39856377844204e-07	1.97424907769778e-07	1.21550646274621e-07	1.39860116663407e-07	9.28342061505549e-08	1.02440555640373e-07	1.10170844015055e-07
MAGIC.139	5.81212075271651e-05	5.1296473477008e-05	1.64994733177739e-06	5.18706179192034e-05	0.00118922935030296	0.000802002035631637	5.15343860602051e-05	4.68021412111444e-07	0.000278535160995101	0.00833080705772393	0.00135857872512483	0.986283558542743	2.6868832810084e-06	0.000236844697160079	0.000319791136552487	0.000686949735944314	9.06486229152804e-05	2.4938904011192e-05	0.000180488493885077
MAGIC.14	2.55811646563814e-09	2.12717523766335e-07	1.51982821059658e-07	2.13401779004875e-07	1.18453908661283e-06	0.000207644437242956	2.1337622221689e-07	3.60838064398918e-08	1.25340548242742e-06	7.7236483498116e-07	5.77244226120925e-07	0.999784818087222	1.50797993745953e-07	4.90233396672342e-07	9.7141778506926e-07	1.50797442062302e-07	3.19392003589876e-07	1.81476489339445e-07	6.55686525001811e-07
MAGIC.140	2.31187384700827e-09	0.00102081779473855	0.0011470415316054	0.98618407382407	0.000762898713866491	2.28509994722278e-05	1.11886326244273e-05	6.38120211463553e-07	3.51375124637175e-06	6.82029633734365e-07	0.00083893908033359	4.16543502096026e-06	0.00348734759373704	3.20116296908432e-06	3.88436445648137e-06	0.0065017404812832	6.83918986700204e-07	5.06016326671345e-06	1.27009060457083e-06
MAGIC.141	2.25723494278789e-10	1.25205589945005e-07	8.72632184823331e-08	1.67451246668546e-07	3.31489903331232e-06	0.999990347863515	1.98974180799251e-07	2.8077558126485e-08	5.08587071498471e-07	9.4395861077248e-08	3.01267322098702e-06	8.05824965806588e-07	8.72054507311033e-08	2.5790024986657e-07	4.65001668907761e-07	8.72054623015134e-08	9.3921846886529e-08	1.40558463091268e-07	1.76765675848039e-07
MAGIC.142	1.33780893823598e-09	1.1124673505885e-07	7.8927907508153e-08	1.11536615253251e-07	3.0519154521703e-07	1.46928412849015e-06	1.11545489846604e-07	1.88846585411404e-08	2.98049673395763e-07	4.04121358979544e-07	2.66901302297464e-07	0.999995711435568	7.88531031527957e-08	2.33387440206296e-07	2.62840315986033e-07	7.88530978164606e-08	1.67113953621145e-07	9.42170853643544e-08	1.96272212158101e-07
MAGIC.143	5.13864847578515e-10	2.84292796217248e-07	1.41281796047644e-07	0.999811456785781	1.37903850280256e-06	9.08340535741656e-07	5.61182764637793e-07	1.95702336011129e-05	2.67166698672441e-07	1.51995820740494e-07	1.37968315235909e-06	1.83284395590961e-07	1.40132093332682e-07	1.98589380071902e-07	2.6729362283115e-07	1.40131079025088e-07	1.52024863958914e-07	0.000162638419714727	1.79609534523361e-07
MAGIC.144	2.23969542963733e-10	1.2330993104028e-07	8.73953600014208e-08	1.66135888610281e-07	6.13369766030358e-07	1.40619470707788e-06	1.97957689127572e-07	2.79490474105371e-08	1.4707212999267e-06	9.40771268656189e-08	8.78485432870628e-07	7.95349488103028e-07	8.87201813999675e-08	3.23256814426124e-07	0.99999322436166	8.9463783092475e-08	9.40825251563123e-08	1.39744234811324e-07	1.79201097246643e-07
MAGIC.145	1.56836114118551e-10	1.40218218295004e-07	0.999989012070341	8.64156054903804e-08	8.88191882305865e-08	8.68519562800774e-08	8.7118752591542e-08	2.06106373013296e-08	8.75378645429184e-08	7.82258760620561e-08	8.6797145123598e-08	7.86134233727469e-08	5.33821765890732e-06	1.38971212974423e-07	8.67919470919047e-08	4.32145911371072e-06	7.82266680246402e-08	1.04400962615645e-07	7.84966022387706e-08
MAGIC.146	2.21237989715982e-10	1.97290276332557e-07	1.38377963145997e-07	1.22066120600752e-07	2.55421119979898e-07	2.55429655036124e-07	1.22247224850057e-07	2.06820455250712e-08	2.55421564886416e-07	9.30385604773963e-08	2.55478095027249e-07	2.31191298779745e-07	1.38378344558694e-07	0.999997150036557	2.55476809540098e-07	1.38378348162907e-07	9.30388573259709e-08	1.03033334239873e-07	1.74792585724269e-07
MAGIC.147	2.22481116818077e-10	1.2249069995553e-07	8.75054743387819e-08	1.64330472052546e-07	1.05469143205191e-06	5.05502537912129e-07	1.96426311482578e-07	2.78042680567662e-08	0.999995051537849	9.35010415678071e-08	4.61630863256391e-07	2.85605111836254e-07	8.6761985350057e-08	2.57059302251165e-07	1.10876474818001e-06	8.6761985350054e-08	9.35008867278126e-08	1.40263447874475e-07	1.75639104007388e-07
MAGIC.148	2.49593946828448e-10	2.23232986754962e-07	6.84447239878569e-06	1.37526422063969e-07	1.38127346919652e-07	1.38125962721579e-07	1.3864479497698e-07	3.28005994358509e-08	1.3812126631753e-07	1.24491481752194e-07	1.38219170156803e-07	1.25023542774889e-07	0.00222195621685229	2.21246434998173e-07	1.38808721373862e-07	0.997769090448455	1.24494965099204e-07	1.64828081629522e-07	1.24920921959145e-07
MAGIC.149	2.249435277435e-10	1.24399727255372e-07	8.71425925867236e-08	1.66521569021165e-07	2.49535411547432e-06	0.999991923980368	1.98313512060051e-07	2.8027866644381e-08	5.07534867931941e-07	9.42697952856124e-08	2.2678413832625e-06	8.00192493861276e-07	8.70849046891636e-08	2.57535043766843e-07	4.64040759660705e-07	8.70849022283221e-08	9.38008613242337e-08	1.4011184567059e-07	1.76538450388871e-07
MAGIC.15	8.05223807421834e-10	2.25332143741285e-07	9.73991267888772e-08	1.07813992904117e-06	1.17349033816926e-07	1.17350580711754e-07	4.04653054504034e-07	2.32950022275102e-08	1.17347858538268e-07	9.85216087312037e-05	1.17540537577832e-07	2.08216645543447e-07	9.81649249034669e-08	1.17069142403196e-07	1.18309484595172e-07	9.87413632351839e-08	0.99989782553616	5.84084591154595e-07	1.29056464524516e-07
MAGIC.150	2.05816056162646e-07	0.000113019523349859	7.1791619788283e-07	0.00045511569975754	5.1180351466595e-05	5.11815571111882e-05	0.998360633587993	2.8792967814765e-07	5.09394441651658e-05	9.13628207246668e-07	5.13309141053772e-05	2.87987839834736e-05	7.1810452000108e-07	3.16822315271431e-05	5.12404747155228e-05	7.18108877748947e-07	0.000721690667809688	1.13246171021126e-06	2.8492798763396e-05
MAGIC.151	5.37966752769571e-10	8.1674929380403e-07	0.00114868287434373	2.96418687358871e-07	2.98624157907796e-07	2.9772068314647e-07	3.01051085746352e-07	7.06974843636907e-08	2.97700231034522e-07	2.68325006983733e-07	2.98821111874843e-07	2.69469825311693e-07	0.994962052004546	4.77214626482586e-07	2.97915743753635e-07	0.00388438107488408	2.68330254961602e-07	3.5521959865984e-07	2.69250462378372e-07
MAGIC.152	2.26140621403328e-10	1.25921301196316e-07	8.80110759919866e-08	1.68748799961137e-07	1.0131502626361e-05	2.29541295651686e-06	1.99563137294014e-07	2.81700535320298e-08	1.52888506109851e-06	9.47227705311023e-08	0.99998348631535	2.68861574701734e-07	8.7774410711919e-08	2.59898095601219e-07	7.34845654704654e-07	8.77744136251479e-08	9.42509659527393e-08	1.4199410968087e-07	1.77121508752163e-07
MAGIC.153	3.71081683151e-11	2.04300802770057e-08	2.03585224185945e-08	7.89062422915707e-08	2.75638294837262e-08	2.75638306560654e-08	2.73643553202891e-08	0.999999501055694	2.74711194771058e-08	1.8481578497099e-08	2.75638294868832e-08	1.85882229982232e-08	2.03585224186016e-08	2.05096588782404e-08	2.74711203083464e-08	2.03585226671192e-08	1.84810627910547e-08	7.88626143958781e-08	1.85740872772078e-08
MAGIC.154	1.63084497844866e-09	9.29129497472179e-08	7.7749019363601e-08	9.29465866741043e-08	9.33697746255292e-08	9.3369770771498e-08	9.3000695030322e-08	1.85956584567341e-08	9.29078555355459e-08	0.999998022844566	9.33697744246274e-08	3.95190513942417e-07	7.77490193631867e-08	9.27832996052108e-08	9.29078556778795e-08	7.77490204148938e-08	2.78140044681677e-07	1.10250087783542e-07	1.02532659741473e-07
MAGIC.155	3.14249773840788e-10	1.7288924355985e-07	8.66093644394467e-08	3.44717756939666e-07	1.96236221475934e-07	1.96239859601477e-07	0.999997545369631	2.75657235562885e-08	1.95312552421848e-07	9.30218436962746e-08	1.97605289803257e-07	1.10420035098754e-07	8.66093675755667e-08	1.23298014752034e-07	1.95397497156042e-07	8.66098924160894e-08	9.41760349421213e-08	1.37450964187093e-07	1.10156463577061e-07
MAGIC.156	1.63084497844872e-09	9.29129497472179e-08	7.77490193636021e-08	9.29465866741056e-08	9.33697746255306e-08	9.33697707714987e-08	9.3000695030322e-08	1.85956584567342e-08	9.29078555355465e-08	0.999998022844569	9.3369774424628e-08	3.95190513942426e-07	7.77490193631872e-08	9.27832996052115e-08	9.29078556778802e-08	7.77490204148943e-08	2.78140044681677e-07	1.10250087783543e-07	1.02532659741474e-07
MAGIC.157	1.00569872305676e-07	0.000146462207175587	0.000215029079190534	0.000173231596203155	0.382929692909538	0.020292279256001	0.000110943604065596	1.65461278730421e-05	0.000638208971375211	7.91246690431467e-05	0.101188952426719	0.000160825250299796	5.6024076158504e-05	5.57817861360656e-05	0.000111178391367261	5.6024352838935e-05	7.83885392586545e-05	0.493642196286504	4.90099003780383e-05
MAGIC.158	3.36693892860633e-08	1.86200393774338e-05	1.30469609905401e-05	2.49249404586886e-05	0.000388602903660893	0.964911137571739	2.96835075954781e-05	4.19509170410837e-06	7.90776873526156e-05	1.4110016502383e-05	0.000339840156614612	0.0339807732538688	1.30345956616588e-05	3.85807806482052e-05	6.9735775759971e-05	1.30345953512812e-05	1.40398282122024e-05	2.09766907179429e-05	2.65519344051386e-05
MAGIC.159	1.57082012227693e-10	1.40438474153443e-07	5.43896978680807e-06	8.65513264562068e-08	8.69296041682486e-08	8.69279932635553e-08	8.72553934844799e-08	2.06430597870673e-08	8.69257780339422e-08	7.83487704436372e-08	8.69869379393869e-08	7.86822453032044e-08	0.999983321205669	1.39186525125165e-07	8.698870580325e-08	9.9131133142094e-06	7.83495639205449e-08	1.03721077124173e-07	7.8618693439446e-08
MAGIC.16	3.5533812567347e-08	1.95651482400693e-05	1.94957493324714e-05	0.079137774549993	2.66891023855325e-05	2.65555963963697e-05	2.62048706243377e-05	0.920428987309114	2.63069924994017e-05	1.76980383126821e-05	2.66891024704496e-05	1.78010681775646e-05	1.94957493326143e-05	1.96404803632825e-05	2.63069975672307e-05	1.94957493344495e-05	1.769785954017e-05	0.00010577315813618	1.77869443650932e-05
MAGIC.160	7.54957564378736e-08	0.668357514616682	6.02421010126615e-05	0.33104201825458	8.54232146809091e-05	5.99062864366416e-05	8.63656904040922e-05	4.97461215323463e-06	1.23291524229055e-05	5.93664540506244e-06	8.54240841124681e-05	7.10625676963757e-06	6.02421850150673e-05	1.24121701653356e-05	1.23348778891317e-05	6.03284628376484e-05	5.93671032593592e-06	3.44697096461174e-05	6.95947370631245e-06
MAGIC.161	1.66197325963939e-07	9.26804802402623e-08	7.75861546904211e-08	9.30072640046835e-08	9.27130700849578e-08	9.27130731039611e-08	9.34240958551223e-08	1.85560160050213e-08	9.27121382547706e-08	2.78882067475456e-07	9.2713176147425e-08	1.64504583419453e-07	7.75861549022024e-08	9.25883177660554e-08	9.27123513167224e-08	7.7587545247e-08	0.999998091304881	1.10225503924497e-07	1.0230580195451e-07
MAGIC.162	2.24943287404127e-10	1.24399482072615e-07	8.71425554920606e-08	1.66521285838157e-07	2.49509872038691e-06	0.999991924465345	1.98313310039445e-07	2.80278512986065e-08	5.07534544766235e-07	9.42697561764064e-08	2.26761540225707e-06	8.00190762477763e-07	8.70848676190986e-08	2.57534928202617e-07	4.64040463980055e-07	8.70848651612845e-08	9.3800824119464e-08	1.40111709467454e-07	1.76538380513543e-07
MAGIC.163	3.14163785192959e-10	1.72842049029207e-07	8.6608954300296e-08	3.43878540102831e-07	1.96235017159658e-07	1.96238499586292e-07	0.99999754670408	2.75655931671725e-08	1.95311352954566e-07	9.30213189349582e-08	1.96238944564429e-07	1.10419267588226e-07	8.66089552773749e-08	1.22812494708673e-07	1.96807295091845e-07	8.66094801066027e-08	9.41777752885283e-08	1.37450313137275e-07	1.10155904447985e-07
MAGIC.164	3.49745383171645e-10	0.99999789536003	1.39856377513816e-07	1.72145801872228e-07	1.23917849434339e-07	1.23090972524157e-07	1.7223094590004e-07	2.05445568074745e-08	1.21550648006989e-07	9.28714984081192e-08	1.23917849194969e-07	1.10026072106322e-07	1.39856377513054e-07	1.97424907325321e-07	1.21550646273176e-07	1.39860114868491e-07	9.28342061500991e-08	1.0244055563982e-07	1.1017084401383e-07
MAGIC.165	1.3378089374355e-09	1.11246735058531e-07	7.89279075080092e-08	1.11536615252911e-07	3.05191545026416e-07	1.46928412815553e-06	1.11545489846362e-07	1.88846585411028e-08	2.9804967339512e-07	4.04121358734301e-07	2.66901302125271e-07	0.999995711435572	7.88531031526525e-08	2.33387440205872e-07	2.62840315985468e-07	7.88530978163174e-08	1.6711395360285e-07	9.42170853641659e-08	1.96272212154556e-07
MAGIC.166	3.30643459034899e-10	9.26801127062436e-08	7.75858471028689e-08	9.30068967847346e-08	9.27127052013561e-08	9.27127198277029e-08	9.3421321178532e-08	1.85559417706575e-08	9.27117732680432e-08	2.78019524504808e-07	9.27128112634243e-08	1.64509059119581e-07	7.75858473146544e-08	9.25879505904509e-08	9.27119863291812e-08	7.75872734976133e-08	0.999998258037142	1.10225068705091e-07	1.0230537214981e-07
